PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
SIURB - Secretaria Municipal de Infraestrutura Urbana e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - NOVEMBRO - 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,TOTAL
CV - Casa Verde,0.9,15.799999999999999,8.299999999999999,8.5,4.4,19.500000000000004,4.1,43.8,0.0,0.0,0.0,1.3,2.4,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,7.699999999999999,0.1,0.0,118.00000000000001
FO - Freguesia do Ó,1.0,24.3,8.600000000000001,9.5,4.2,24.8,4.3999999999999995,47.4,0.0,0.0,0.0,1.3,2.8,0.0,1.8,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,138.9
JT - Jaçanã / Tremembé,4.3,4.5,7.5,6.8,2.1,11.7,2.0,27.9,0.1,0.0,0.0,0.5,3.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,9.4,0.1,0.0,81.30000000000001
MG - Vl. Maria / Guilherme,0.2,3.5,7.3,8.6,0.9,25.299999999999997,2.4,43.699999999999996,0.1,0.0,0.0,0.7,1.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,104.39999999999998
