PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SIURB - Secretaria de Infra-Estrutura Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - MARÇO - 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,0.0,15.0,0.0,45.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,31.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,137.8
FO - Freguesia do Ó,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,20.5,5.1,16.4,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.8,10.6,19.0,0.0,16.3,0.0,0.0,0.0,0.0,119.69999999999999
JT - Jaçanã / Tremembé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,1.5,18.5,25.4,0.0,9.1,1.8,0.0,0.0,0.0,0.0,0.0,18.2,3.4,5.1,0.0,0.0,3.6,0.0,0.0,0.0,0.0,103.3
MG - Vl. Maria / Guilherme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,28.799999999999997,0.0,21.2,1.6,0.0,0.0,0.0,0.0,0.0,14.8,2.8,8.6,0.0,0.0,4.0,0.0,0.0,0.0,0.0,99.39999999999998
PJ - Pirituba / Jaraguá,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,19.6,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,3.8,0.0,0.0,10.0,0.0,0.0,0.0,0.0,110.7
PR - Perus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,37.699999999999996,0.0,16.5,6.4,0.0,0.0,0.0,0.0,0.0,9.0,4.6,10.5,0.5,0.0,5.3,0.0,0.0,0.0,0.0,112.89999999999999
