PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SIURB - Secretaria Municipal de Infraestrutura Urbana e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - DEZEMBRO - 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,0.0,6.7,25.0,0.1,27.999999999999996,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,2.1,1.2000000000000002,0.0,0.0,0.0,0.0,26.2,24.7,0.2,8.0,0.1,13.3,42.7,17.900000000000002,0.4,3.8,2.7,0.0,207.60000000000002
FO - Freguesia do Ó,0.0,7.4,31.0,0.0,25.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,2.5999999999999996,1.7,0.0,0.0,0.0,0.0,28.4,28.3,0.3,8.3,0.0,11.0,43.9,21.2,0.0,7.7,4.6,0.2,226.29999999999998
JT - Jaçanã / Tremembé,0.0,8.1,33.9,0.2,16.1,0.0,0.0,0.0,0.0,7.699999999999999,0.1,0.0,0.0,5.1,2.5,0.0,0.0,0.0,0.0,37.300000000000004,22.0,0.3,8.1,0.0,4.8,51.6,50.3,1.4,7.8999999999999995,1.7,0.4,259.5
MG - Vl. Maria / Guilherme,0.0,9.399999999999999,18.7,0.4,24.400000000000002,0.1,0.0,0.0,0.0,5.300000000000001,0.0,0.0,0.0,1.9,1.4,0.0,0.0,0.0,0.0,31.5,49.5,0.1,5.7,0.0,11.200000000000001,63.8,22.5,2.5,1.5,0.4,1.2,251.49999999999997
