PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SIURB - Secretaria de Infra-Estrutura Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - MARÇO - 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,30.7,17.5,44.7,0.2,0.0,13.0,1.0,0.0,0.0,34.8,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3999999999999995,0.0,30.8,0.0,0.0,0.0,14.6,0.6,0.6,239.4
FO - Freguesia do Ó,37.099999999999994,21.0,26.6,1.2,0.0,4.0,10.2,0.2,0.0,61.6,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,6.8,0.0,34.5,0.0,0.0,0.0,0.0,0.0,1.0,239.4
JT - Jaçanã / Tremembé,41.2,20.1,22.8,0.5,0.0,1.0,18.2,0.0,0.0,23.8,15.8,0.0,0.0,0.0,0.2,0.4,23.7,0.0,0.0,0.0,0.0,0.0,7.2,0.0,17.8,0.0,0.0,0.0,1.4,0.0,1.2,195.29999999999998
MG - Vl. Maria / Guilherme,29.000000000000004,13.799999999999999,23.0,0.2,0.0,1.3,7.6,0.0,0.0,31.4,26.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.2,0.0,0.0,4.2,0.0,0.2,157.29999999999998
PJ - Pirituba / Jaraguá,27.9,19.8,53.0,0.2,0.0,16.0,1.0,0.0,0.0,60.3,24.0,0.0,0.0,0.0,0.3,0.3,0.4,0.0,0.0,0.0,0.0,0.0,6.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0,3.0,229.60000000000002
