PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
SIURB - Secretaria de Infra-Estrutura Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - NOVEMBRO - 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,TOTAL
CV - Casa Verde,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.1,0.3,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,1.8,3.5,0.0,9.4,5.2,0.0,0.0,46.9
FO - Freguesia do Ó,6.8,0.0,0.0,0.0,0.0,0.0,0.0,5.9,8.2,7.6,10.5,35.800000000000004,1.5,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,3.5,9.200000000000001,0.0,14.899999999999999,0.0,0.0,0.0,107.10000000000002
JT - Jaçanã / Tremembé,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.5,0.0,9.2,18.6,3.1,0.0,0.3,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0,2.5,6.2,0.3,8.7,1.6,0.0,0.0,83.6
MG - Vl. Maria / Guilherme,2.9,0.0,0.0,0.0,0.0,0.0,0.0,13.4,6.57,12.2,8.0,24.82,1.54,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,1.23,4.1,0.0,13.7,2.0,0.0,0.0,93.96000000000001
PJ - Pirituba / Jaraguá,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,23.5,22.099999999999998,1.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,2.8,5.7,0.0,10.7,0.0,0.0,0.0,86
PR - Perus,1.7,0.0,0.0,0.0,0.0,0.0,0.0,7.3,9.2,2.9000000000000004,0.7,35.400000000000006,2.2,0.1,0.0,0.0,0.0,0.0,5.2,1.2,0.0,0.0,0.0,25.0,9.8,0.4,9.700000000000001,0.0,0.0,0.0,110.80000000000001
