PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
SIURB - Secretaria de Infra-Estrutura Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - ABRIL - 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,TOTAL
CV - Casa Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,14.8,0.0,0.0,0.0,0.0,8.5,12.899999999999999,0.0,7.5,41.199999999999996,140.5
FO - Freguesia do Ó,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,1.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,12.3,2.1,0.0,0.0,12.399999999999999,5.8999999999999995,0.0,8.5,38.8,112.9
JT - Jaçanã / Tremembé,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.1,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,24.3,1.7000000000000002,0.0,0.0,0.0,4.800000000000001,4.4,0.0,7.5,27.3,79.30000000000001
MG - Vl. Maria / Guilherme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,5.6,2.4,28.0,1.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,17.6,3.1,2.2,0.0,0.0,6.4,11.4,0.0,9.4,30.2,130.50000000000003
PJ - Pirituba / Jaraguá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,3.0,21.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7,4.1,0.5,0.0,0.0,9.6,3.3,0.0,10.3,29.3,130.79999999999998
PR - Perus,18.2,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.2,24.2,2.9,0.0,0.0,0.0,9.5,7.8,0.0,9.799999999999999,33.4,131.8
