PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
EM - Ermelino Matarazzo,0.0,4.0,0.0,52.4,0.0,63.1,0.0,0.0,0.0,0.0,0.0,13.4,3.6,0.0,25.700000000000003,39.4,0.8,1.7,0.0,12.8,23.1,13.299999999999999,0.3,3.7,15.6,28.099999999999998,8.9,15.95,325.85
GU - Guaianazes,0.0,4.3,0.0,38.4,0.0,53.8,0.0,0.0,0.0,0.0,0.0,18.8,2.4,0.1,26.900000000000002,50.300000000000004,1.3,0.7,0.0,17.5,20.0,13.200000000000001,0.2,1.2,21.5,22.8,8.4,15.8,317.59999999999997
IQ - Itaquera,0.0,1.0,0.0,43.5,0.0,42.3,0.0,0.0,0.0,0.0,0.0,7.0,3.8,0.1,28.6,49.4,0.6,2.5,0.0,21.8,25.3,18.0,0.4,2.6,21.2,33.3,5.8,26.2,333.40000000000003
IT - Itaim Paulista,0.0,7.8,0.0,65.8,0.0,39.1,0.0,0.0,0.0,0.0,0.0,4.5,2.0,0.0,29.7,39.0,1.9,0.0,0.0,5.199999999999999,14.5,6.5,0.0,0.2,15.5,16.0,15.8,18.7,282.19999999999993
MO - Móoca,0.0,1.6,0.0,44.2,0.0,38.9,0.0,0.0,0.0,0.0,0.0,11.8,3.7,0.0,24.5,82.80000000000001,0.4,0.0,0.0,40.2,46.599999999999994,9.2,0.2,8.0,21.0,46.0,7.4,5.8,392.3
MP - São Miguel Paulista,0.0,9.4,0.0,54.6,0.0,45.2,0.0,0.0,0.0,0.0,0.0,12.0,2.5,0.0,26.099999999999998,37.199999999999996,1.6,3.6,0.0,2.4000000000000004,4.0,8.0,0.0,1.4,16.8,19.599999999999998,8.0,25.4,277.8
PE - Penha,0.0,0.7,0.0,50.2,0.0,53.300000000000004,0.0,0.0,0.0,0.0,0.0,19.2,3.7,0.0,31.6,66.39999999999999,0.5,0.0,0.0,46.199999999999996,39.4,20.8,0.0,5.5,26.0,50.5,6.5,13.8,434.3
SM - São Mateus,0.0,0.3,1.2,54.2,0.0,46.0,0.0,0.0,0.0,0.0,0.0,13.6,6.4,0.0,27.299999999999997,91.6,0.3,0.0,0.0,27.5,26.200000000000003,13.0,4.4,3.8000000000000003,17.4,30.599999999999998,15.0,12.600000000000001,391.4
CT - Cidade Tiradentes,0.0,1.2,1.5,48.85,0.0,56.2,0.0,0.0,0.0,0.0,0.0,16.7,3.8,0.1,26.6,75.5,0.9,0.3,0.0,21.6,20.9,13.6,0.8,2.3,24.2,26.7,6.1,14.1,361.95000000000005
VP - Vila Prudente,0.0,0.3,0.0,52.2,0.0,47.8,0.0,0.0,0.0,0.0,0.0,34.5,3.0999999999999996,0.0,32.2,117.2,0.4,0.0,0.0,41.8,25.5,10.0,6.5,11.2,19.5,39.7,11.8,12.2,465.9
SB - Sapopemba,0.0,0.1,0.0,53.2,0.0,58.2,0.0,0.0,0.0,0.0,0.0,27.1,5.1,0.0,27.0,94.1,0.0,0.0,0.0,28.4,31.1,12.100000000000001,6.1,4.4,16.3,36.4,11.4,8.6,419.59999999999997
PRECIPITAÇÃO MÉDIA - ZL,0.0,2.75,0.225,50.19583333333333,0.0,49.13333333333333,0.0,0.0,0.0,0.0,0.0,16.583333333333332,3.6333333333333333,0.025000000000000005,27.799999999999997,68.24166666666667,0.75,0.7333333333333334,0.0,25.558333333333334,26.55,12.691666666666665,1.6583333333333332,4.166666666666666,20.46666666666667,32.675,9.391666666666667,14.995833333333332,368.2250000000001
Consolação (CGE),0.0,0.0,0.0,60.2,0.0,40.8,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,38.5,132.2,0.0,0.8,0.0,10.5,42.0,7.2,7.0,8.2,11.0,49.5,2.0,17.5,433.4
SE - Sé,0.0,0.1,0.0,47.0,0.0,35.4,0.0,0.0,0.0,0.0,0.0,4.6,4.1000000000000005,0.0,27.1,107.60000000000001,0.3,0.4,0.0,30.3,39.8,9.0,3.4,4.4,11.4,43.599999999999994,8.8,14.0,391.2999999999999
PRECIPITAÇÃO MÉDIA - ZC,0.0,0.05,0.0,53.6,0.0,38.099999999999994,0.0,0.0,0.0,0.0,0.0,3.8,3.5500000000000003,0.0,32.8,119.9,0.15,0.6000000000000001,0.0,20.4,40.9,8.1,5.2,6.3,11.2,46.55,5.4,15.75,412.3499999999999
BT - Butantã,0.0,0.6,0.0,24.0,0.0,52.6,0.0,0.0,0.0,0.0,0.0,16.9,2.4,0.0,36.800000000000004,68.5,0.8,0.0,0.0,18.9,71.1,11.7,7.0,0.0,8.9,53.5,0.1,33.9,407.7
LA - Lapa,0.0,0.4,0.0,46.2,0.0,49.8,0.0,0.0,0.0,0.0,0.0,9.0,3.2,0.0,31.2,70.89999999999999,0.0,0.0,0.0,0.2,27.0,13.2,1.0,0.6,9.6,53.2,11.2,18.0,344.69999999999993
PI - Pinheiros,0.0,0.3,0.0,51.2,0.0,48.1,0.0,0.0,0.0,0.0,0.0,9.0,3.3,0.0,43.8,70.4,0.0,0.0,0.0,29.1,67.0,38.0,12.8,0.0,11.2,80.6,0.5,33.3,498.59999999999997
PRECIPITAÇÃO MÉDIA - ZO,0.0,0.43333333333333335,0.0,40.46666666666667,0.0,50.166666666666664,0.0,0.0,0.0,0.0,0.0,11.633333333333333,2.9666666666666663,0.0,37.266666666666666,69.93333333333332,0.26666666666666666,0.0,0.0,16.066666666666666,55.03333333333333,20.966666666666665,6.933333333333334,0.19999999999999998,9.9,62.43333333333334,3.933333333333333,28.399999999999995,416.99999999999994
MB - M Boi Mirim,0.0,0.8,0.0,46.2,0.0,37.6,0.0,0.0,0.0,0.0,0.0,32.599999999999994,1.6,0.0,39.6,57.6,1.7,0.0,0.0,35.0,53.6,2.0,0.4,0.0,14.8,30.4,1.8,25.8,381.49999999999994
CL - Campo Limpo,0.0,0.7,0.0,39.4,0.0,53.300000000000004,0.0,0.0,0.0,0.0,0.0,36.8,2.5,0.0,43.300000000000004,84.4,0.0,0.0,0.0,30.799999999999997,76.6,1.4,0.4,0.0,18.4,34.8,1.0,28.6,452.3999999999999
CS - Capela do Socorro,0.0,0.2,2.5,71.43,0.0,42.800000000000004,0.0,0.0,0.0,0.0,0.0,25.900000000000002,2.0,0.0,43.7,40.6,0.5,2.5,0.0,47.5,50.4,5.3,0.8,0.1,20.9,28.5,4.7,28.5,418.83
IP - Ipiranga,0.0,0.1,0.6,51.0,0.0,35.300000000000004,0.0,0.0,0.0,0.0,0.0,22.6,2.8,0.0,34.3,105.6,0.0,0.0,0.0,38.2,34.400000000000006,6.2,7.0,3.2,10.6,51.6,3.6,16.6,423.70000000000005
JA - Jabaquara,0.0,0.0,0.0,71.2,0.0,46.599999999999994,0.0,0.0,0.0,0.0,0.0,19.2,2.6,0.0,52.4,112.80000000000001,0.0,0.0,0.0,38.0,29.0,18.8,0.5,0.0,11.5,48.1,1.5,49.2,501.40000000000003
SA - Santo Amaro,0.0,0.8,0.7,53.8,0.0,49.099999999999994,0.0,0.0,0.0,0.0,0.0,22.6,2.4000000000000004,0.0,52.199999999999996,113.2,0.5,0.0,0.0,25.0,65.6,1.5999999999999999,0.8,0.0,13.4,38.4,0.4,37.20000000000001,477.69999999999993
VM - Vila Mariana,0.0,0.1,0.0,51.4,0.0,41.9,0.0,0.0,0.0,0.0,0.0,5.6,3.0,0.0,36.8,110.19999999999999,0.0,1.8,0.0,29.799999999999997,38.6,8.6,2.6,0.6,11.2,54.8,0.4,19.400000000000002,416.80000000000007
PA - Parelheiros ,0.0,2.0,17.299999999999997,84.6,0.0,31.5,0.0,0.0,0.0,0.0,0.0,24.2,9.9,0.4,46.6,65.9,1.7,0.0,0.0,34.9,29.400000000000002,9.4,1.2,0.2,19.2,26.6,7.0,16.6,428.5999999999999
AD - Cidade Ademar,0.0,0.0,0.3,83.5,0.0,42.5,0.0,0.0,0.0,0.0,0.0,22.5,1.9,0.0,48.599999999999994,70.89999999999999,0.3,0.0,0.0,39.8,43.599999999999994,10.5,0.2,0.1,9.2,36.8,0.2,33.60000000000001,444.5
PRECIPITAÇÃO MÉDIA - ZS,0.0,0.5222222222222223,2.3777777777777778,61.392222222222216,0.0,42.28888888888889,0.0,0.0,0.0,0.0,0.0,23.555555555555554,3.188888888888888,0.044444444444444446,44.166666666666664,84.57777777777778,0.5222222222222223,0.47777777777777775,0.0,35.44444444444444,46.800000000000004,7.0888888888888895,1.5444444444444443,0.4666666666666667,14.355555555555558,38.888888888888886,2.2888888888888888,28.38888888888889,438.38111111111107
PRECIPITAÇÃO MÉDIA TOTAL,0.0,1.3212121212121213,0.7303030303030302,48.29515151515152,0.0,46.72121212121212,0.0,0.0,0.0,0.0,0.0,15.266666666666667,3.448484848484848,0.02121212121212121,32.50000000000001,72.94545454545455,0.5272727272727273,0.4878787878787879,0.0,22.275757575757577,33.254545454545465,11.045454545454549,1.9878787878787882,2.9999999999999996,16.136363636363637,37.869696969696975,7.569696969696971,19.632121212121213,375.03636363636366
