PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SIURB - Secretaria Municipal de Infraestrutura Urbana e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - OUTUBRO - 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.1,0.30000000000000004,21.200000000000003,0.0,0.0,0.3,0.0,0.0,0.0,2.6,41.4,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.3,17.0,3.6999999999999997,10.099999999999998,105.19999999999999
FO - Freguesia do Ó,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.0,0.2,20.8,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,2.3000000000000003,44.99999999999999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.3,18.5,3.6,11.1,109.99999999999997
JT - Jaçanã / Tremembé,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.4,0.2,35.4,0.0,0.0,0.4,0.0,0.0,0.0,6.8,50.50000000000001,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,5.300000000000001,16.4,4.5,14.3,140.20000000000002
MG - Vl. Maria / Guilherme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.3,29.3,0.0,0.0,0.2,0.0,0.0,0.0,3.8,46.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.7,17.800000000000004,4.4,9.7,122.8
