PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
CT - Cidade Tiradentes,60.2,3.0,0.0,16.1,0.0,59.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.599999999999994,0.0,0.0,0.1,6.5,201.2
VP - Vila Prudente,37.6,5.5,3.8000000000000003,3.0,0.0,28.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.2,75.0,0.0,7.8,2.0,0.0,175.60000000000002
PRECIPITAÇÃO MÉDIA - ZL,43.03636363636364,3.4000000000000004,1.309090909090909,14.47272727272727,0.0,41.79090909090909,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.14545454545454548,0.0,0.03636363636363637,0.8818181818181817,0.0,0.0,0.0,0.0,0.0,5.4363636363636365,3.6545454545454548,44.145454545454534,1.0545454545454545,19.3,1.4,12.281818181818183,192.4818181818182
Consolação (CGE),41.3,7.2,4.2,13.4,0.0,14.0,0.2,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,18.0,0.0,0.4,0.0,0.2,139.6
SE - Sé,26.799999999999997,3.2,4.8,13.5,0.0,20.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,35.199999999999996,0.3,5.3,0.0,13.4,151.80000000000004
PRECIPITAÇÃO MÉDIA - ZC,34.05,5.2,4.5,13.45,0.0,17.35,0.30000000000000004,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.85,0.0,26.599999999999998,0.15,2.85,0.0,6.8,145.70000000000002
BT - Butantã,14.899999999999999,3.0,3.6,30.9,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,22.6,0.0,1.0,0.0,0.0,121.30000000000001
LA - Lapa,33.3,5.6,12.8,21.2,0.0,37.0,0.0,0.0,0.0,12.2,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,20.599999999999998,0.0,2.0,0.0,0.0,181.5
PI - Pinheiros,26.400000000000002,7.2,7.8,29.4,0.0,34.2,0.2,0.0,0.0,0.0,0.0,6.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,13.8,0.0,1.0,0.0,0.0,139.2
PRECIPITAÇÃO MÉDIA - ZO,24.866666666666664,5.266666666666667,8.066666666666668,27.166666666666668,0.0,33.06666666666667,0.06666666666666667,0.0,0.0,4.066666666666666,0.0,4.6000000000000005,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.466666666666665,0.0,19.0,0.0,1.3333333333333333,0.0,0.0,147.33333333333334
MB - M Boi Mirim,8.0,3.8,1.6,14.8,0.0,10.5,1.8,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,52.7,0.0,0.0,1.0,0.0,100.1
CL - Campo Limpo,8.2,2.2,3.4,6.6,0.0,23.6,1.6,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,9.0,0.0,68.4,0.0,0.0,0.0,0.0,139.8
CS - Capela do Socorro,9.7,4.3,6.5,6.7,0.0,4.4,3.5,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,31.0,0.0,0.0,2.0,0.0,90.7
IP - Ipiranga,41.8,8.8,3.4000000000000004,9.0,0.0,18.799999999999997,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,52.1,0.0,1.3,2.4,0.0,151.79999999999998
JA - Jabaquara,37.1,3.2,5.1,2.5,0.0,10.0,1.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.5,73.5,0.0,0.0,2.2,0.0,148.6
SA - Santo Amaro,14.600000000000001,4.4,5.7,20.0,0.0,28.7,0.8,0.0,0.0,0.0,0.0,5.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,66.5,0.0,0.2,2.1,0.0,157.29999999999998
VM - Vila Mariana,46.300000000000004,11.1,8.0,9.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,0.0,37.3,0.0,0.0,0.8,0.0,168.8
PA - Parelheiros ,55.8,4.4,4.0,5.2,13.2,6.2,1.4,0.0,0.0,0.0,0.0,7.2,4.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,30.4,0.0,0.0,0.4,0.0,197.40000000000003
AD - Cidade Ademar,14.6,4.0,3.0,17.599999999999998,0.0,3.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,36.6,0.0,0.0,4.6,0.0,92.80000000000001
PRECIPITAÇÃO MÉDIA - ZS,26.233333333333334,5.133333333333334,4.522222222222222,10.155555555555555,1.4666666666666666,13.68888888888889,1.2555555555555555,0.0,0.0,0.0,0.0,5.255555555555556,0.6111111111111112,0.0,0.022222222222222223,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,10.822222222222221,7.388888888888889,49.83333333333334,0.0,0.16666666666666666,1.7222222222222223,0.0,138.58888888888887
PRECIPITAÇÃO MÉDIA TOTAL,33.16969696969697,4.630303030303031,4.154545454545454,13.260606060606063,0.39999999999999997,29.648484848484852,0.7484848484848483,0.0,0.0,1.0,0.0,1.8575757575757577,0.29090909090909084,0.0,0.018181818181818184,0.5545454545454546,0.0,0.0,0.0,0.0,0.0,10.32727272727273,3.2333333333333334,38.754545454545465,0.3999999999999999,8.406060606060606,0.9363636363636364,4.596969696969697,156.3878787878788
