PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SMSO - Secretaria Municipal de Serviços e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - JANEIRO - 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,11.9,0.0,19.5,7.5,19.6,14.3,0.0,1.0,0.0,2.5,4.6,4.3,0.0,0.0,6.3,8.0,52.2,0.4,0.2,6.1,0.0,17.9,8.1,21.0,28.8,3.8,0.2,0.0,1.2,56.6,0.0,296
FO - Freguesia do Ó,25.3,0.0,17.1,5.6,20.900000000000002,7.8,0.0,0.8,0.0,7.0,0.9,7.3,0.0,0.0,3.1,12.0,18.7,0.0,0.0,8.3,0.0,12.4,10.5,18.5,42.7,9.5,0.4,0.0,0.2,45.2,0.0,274.20000000000005
JT - Jaçanã / Tremembé,27.4,0.0,11.5,8.7,19.200000000000003,22.2,0.0,0.6,0.0,0.0,2.2,5.7,0.0,0.0,6.1,11.7,17.0,0.0,0.0,5.7,0.0,15.7,32.5,21.8,24.1,10.8,0.4,0.0,3.5,21.8,0.0,268.6
MG - Vl. Maria / Guilherme,11.8,0.0,15.2,23.4,11.2,25.0,0.0,1.0,0.0,9.8,5.1,0.0,0.5,2.8,7.5,0.9,13.6,1.6,0.0,2.8,0.0,16.0,4.5,28.0,22.8,12.2,0.9,0.0,4.6,8.4,0.0,229.6
PJ - Pirituba / Jaraguá,32.7,0.0,11.9,5.9,13.5,4.3,0.0,0.4,0.0,22.0,0.3,5.0,0.7,0.0,0.4,17.7,10.8,0.1,0.0,11.599999999999998,0.0,12.4,6.8,26.8,31.2,3.2,0.4,0.0,0.0,12.6,0.0,230.70000000000002
PR - Perus,74.2,0.0,16.8,4.5,9.0,0.6,0.0,0.0,0.0,0.5,0.0,11.3,0.4,0.0,0.0,16.5,4.3,0.2,0.0,13.6,0.0,3.3,44.6,43.6,60.4,11.0,0.1,0.0,1.6,8.0,0.0,324.50000000000006
ST - Santana,11.799999999999999,0.0,21.1,13.6,16.6,23.799999999999997,0.0,0.5,0.0,0.4,28.6,3.1,0.0,0.0,5.4,4.6,17.599999999999998,0.8,0.0,4.5,0.0,21.0,10.9,22.5,24.8,9.6,0.2,0.0,2.2,53.4,0.0,297
PRECIPITAÇÃO MÉDIA - ZN,27.871428571428574,0.0,16.157142857142855,9.885714285714284,15.714285714285714,13.999999999999998,0.0,0.6142857142857142,0.0,6.028571428571428,5.957142857142857,5.242857142857143,0.2285714285714286,0.39999999999999997,4.114285714285714,10.2,19.17142857142857,0.44285714285714295,0.028571428571428574,7.514285714285714,0.0,14.1,16.842857142857145,26.02857142857143,33.542857142857144,8.585714285714285,0.37142857142857144,0.0,1.9000000000000001,29.428571428571427,0.0,274.37142857142857
AF - Aricanduva / Vl. Formosa,0.8999999999999999,0.0,6.3,31.9,10.6,18.799999999999997,0.0,34.1,0.0,2.5,10.5,0.0,4.7,18.6,2.2,5.8999999999999995,3.8,16.6,1.0,6.7,1.2,0.3,0.6000000000000001,0.6,1.6,7.8,5.7,0.0,2.2,0.0,0.0,195.09999999999997
EM - Ermelino Matarazzo,38.6,0.0,11.5,15.4,21.700000000000003,16.2,0.0,9.0,0.0,0.0,2.0,0.4,3.0,12.3,21.0,1.7000000000000002,22.200000000000003,0.0,0.5,1.0,0.0,4.9,1.0,11.5,51.7,12.5,0.0,0.0,10.0,0.0,0.0,268.1
GU - Guaianazes,30.1,0.0,18.7,8.2,21.4,9.8,0.0,13.3,0.0,1.4,4.2,0.0,12.5,23.0,5.9,1.2,11.2,1.9,2.0,1.4,10.4,5.2,0.0,8.5,35.9,25.6,1.0,0.0,10.6,0.0,0.0,263.40000000000003
IQ - Itaquera,52.0,0.0,10.9,9.8,19.0,14.1,0.0,16.0,0.0,2.6,7.5,0.0,9.5,22.5,4.6,2.9,16.4,0.7,2.0,2.3,6.3,1.5,0.0,10.0,29.400000000000002,23.8,0.4,0.0,27.5,0.0,0.0,291.7
IT - Itaim Paulista,20.2,0.2,15.6,15.9,28.7,9.700000000000001,0.0,14.2,0.0,0.0,51.0,0.0,5.9,11.0,6.1,0.7,3.4,1.8,1.0,0.7,3.5,3.5,0.0,14.8,20.3,0.0,0.4,0.0,11.5,14.0,0.0,254.10000000000002
MO - Móoca,7.699999999999999,0.0,14.5,26.400000000000002,9.1,24.200000000000003,0.0,30.1,0.0,0.6,5.8,0.0,0.9,5.5,5.8,0.7,10.3,3.0,7.5,3.4,0.4,7.2,0.2,21.2,23.8,6.4,1.5,0.0,4.0,0.4,0.0,220.6
MP - São Miguel Paulista,24.5,0.2,14.1,16.8,31.5,9.1,0.0,9.7,0.0,0.0,12.2,0.6,3.6,8.2,20.8,0.5,6.2,0.7,1.0,0.0,0.8,3.5,0.1,15.4,72.4,0.0,0.0,0.0,13.1,0.0,0.0,265
