PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SIURB - Secretaria de Infra-Estrutura Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - OUTUBRO - 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,9.4,1.4,0.8,0.0,0.0,0.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.2,0.0,6.8,0.2,0.0,0.0,0.0,0.0,0.0,5.5,0.4,0.0,0.0,0.0,0.2,0.0,53.00000000000001
FO - Freguesia do Ó,10.399999999999999,1.4,0.8,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,3.5,0.0,6.8,0.2,0.0,0.0,0.0,0.0,0.0,7.5,7.5,0.0,0.0,0.0,8.7,0.0,66
JT - Jaçanã / Tremembé,8.8,0.7,1.5,0.0,0.0,0.0,8.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4,0.0,0.0,0.0,11.3,0.0,44.89999999999999
MG - Vl. Maria / Guilherme,8.8,1.0,1.6,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,13.1,0.0,70
PJ - Pirituba / Jaraguá,14.100000000000001,1.5,0.2,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.6,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.4,0.0,0.0,0.0,11.3,0.0,75.2
PR - Perus,24.700000000000003,1.7,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.8,0.0,0.0,0.0,16.0,0.0,87.7
