PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
SIURB - Secretaria Municipal de Infraestrutura Urbana e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - SETEMBRO - 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,TOTAL
CV - Casa Verde,0.0,0.0,6.5,2.6,0.0,0.5,8.499999999999998,0.0,0.0,0.2,0.0,0.8999999999999999,1.7,5.1,1.6,0.5,0.5,0.0,0.0,5.2,6.4,0.7,0.0,0.0,0.0,23.8,32.0,26.8,1.6,12.0,137.1
FO - Freguesia do Ó,0.0,0.0,5.8,2.1,0.0,0.9,8.999999999999998,0.0,0.0,0.2,0.0,0.7,1.5,4.9,1.3,0.6,0.5,0.0,0.0,4.4,6.4,0.7999999999999999,0.0,0.0,0.0,22.2,32.0,23.9,1.4000000000000001,11.8,130.4
JT - Jaçanã / Tremembé,0.0,0.0,6.9,3.0,0.0,0.1,3.1000000000000005,0.0,0.0,0.0,0.0,0.6,1.5,6.999999999999999,2.3000000000000003,1.4,0.5,0.0,0.0,3.8,6.3,0.4,0.0,0.0,0.0,22.5,39.2,32.1,1.9000000000000001,12.9,145.5
MG - Vl. Maria / Guilherme,0.0,0.0,6.5,3.0,0.0,0.4,4.3,0.0,0.0,0.0,0.0,0.9,1.4,6.4,1.7000000000000002,0.30000000000000004,0.5,0.0,0.0,7.0,6.3,0.6,0.0,0.0,0.0,26.0,31.0,30.900000000000002,0.6,11.899999999999999,139.7
