PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SURB - Secretaria De Infraestrutura Urbana e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - OUTUBRO - 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,0.0,20.5,0.0,0.0,0.0,0.0,7.2,0.2,0.0,0.0,0.2,0.0,2.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.4,0.0,0.0,26.4,0.8,0.0,0.0,0.0,7.6,68.89999999999999
FO - Freguesia do Ó,0.0,19.599999999999998,0.0,0.0,0.0,0.0,8.5,0.0,0.0,3.5,14.0,0.0,3.8,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.3,0.0,0.0,34.6,3.8,0.0,0.0,0.5,1.3,96.79999999999998
JT - Jaçanã / Tremembé,0.0,11.3,0.3,0.0,0.0,0.0,9.2,0.0,0.0,0.0,21.2,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,0.0,0.0,29.8,3.5,0.0,0.0,0.5,1.2,91.60000000000001
MG - Vl. Maria / Guilherme,0.0,11.399999999999999,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.2,17.4,0.0,1.7999999999999998,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.8,0.0,0.0,0.0,11.4,2.5999999999999996,0.0,0.0,0.2,5.4,61.6
PJ - Pirituba / Jaraguá,0.0,17.6,1.9,0.0,0.0,0.0,8.0,0.2,0.0,4.6,2.3000000000000003,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,0.2,0.0,0.4,30.0,3.0,0.0,0.0,0.4,4.2,77.60000000000001
PR - Perus,0.0,24.2,2.0,0.0,0.0,0.0,14.2,0.0,0.0,2.4,0.8,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.2,32.2,3.6,0.0,0.0,1.0,1.8,92.19999999999999
ST - Santana,0.0,13.3,1.3,0.0,0.0,0.0,7.199999999999999,0.0,0.0,5.5,19.2,0.0,14.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.4,0.1,0.0,0.0,25.0,2.8,0.0,0.0,0.2,2.9,94.4
COMDEC - Carandirú,0.0,15.8,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,3.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,24.8,1.3,0.0,0.0,0.0,9.5,64.6
