PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
ST - Santana,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.2,1.3,9.8,0.0,0.0,18.6,20.9,0.0,0.0,0.7,0.0,0.0,3.9000000000000004,5.7,70.50000000000001
COMDEC - Carandirú,0.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.9,1.5,10.399999999999999,0.0,0.0,14.0,22.9,0.0,0.0,0.5,0.0,0.0,4.3,5.0,67
PRECIPITAÇÃO MÉDIA - ZN,0.0,0.0,2.1625,1.4249999999999998,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1624999999999996,3.05,1.8625,9.462499999999999,0.0,0.0,15.024999999999999,23.812500000000004,0.1875,0.0,0.1875,0.0,0.05,4.249999999999999,6.262500000000001,70.9125
AF - Aricanduva / Vl. Formosa,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.9000000000000001,2.1,17.200000000000003,0.0,0.0,12.9,22.6,0.0,0.0,1.9,0.0,0.2,1.0,8.1,73.8
EM - Ermelino Matarazzo,0.0,0.0,2.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.3000000000000003,1.5,13.7,0.0,0.0,16.099999999999998,19.5,0.2,0.6,1.8,0.0,0.0,3.7,6.3,72.19999999999999
GU - Guaianazes,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.6,1.5,6.5,0.0,0.0,16.0,26.1,1.2,0.8,2.0,0.0,0.0,4.7,7.0,73.4
IQ - Itaquera,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,1.0,7.4,0.0,0.0,15.3,17.2,0.5,0.0,1.8,0.0,0.0,5.7,9.8,64.4
IT - Itaim Paulista,0.0,0.0,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.3,13.5,0.0,0.0,8.0,27.0,0.0,0.4,1.8,0.0,0.0,11.5,4.0,83.2
MO - Móoca,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.9,1.8,11.7,0.0,0.0,5.6,26.0,0.4,0.3,0.0,0.0,1.2,5.5,14.3,74.4
MP - São Miguel Paulista,0.0,0.0,2.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.6999999999999997,2.6,13.0,0.0,0.0,17.4,16.7,0.2,0.9,1.5,0.0,0.0,4.2,9.1,74.89999999999999
PE - Penha,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.9,1.7,12.899999999999999,0.0,0.0,14.7,22.9,0.0,0.0,0.0,0.0,0.0,5.8,10.200000000000001,74.19999999999999
SM - São Mateus,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.6,9.0,8.8,0.0,0.0,10.1,32.2,0.0,2.0,0.0,0.0,0.0,5.5,5.0,80.9
CT - Cidade Tiradentes,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.7,1.3,9.600000000000001,0.0,0.0,18.1,22.0,0.3,1.3,1.7,0.0,0.5,4.4,7.1000000000000005,78.60000000000001
VP - Vila Prudente,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.0,0.0,8.2,0.0,0.0,12.5,17.7,0.0,0.0,0.0,0.0,0.0,4.4,8.8,56.8
PRECIPITAÇÃO MÉDIA - ZL,0.0,0.0,2.0727272727272728,0.08181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.663636363636364,2.6636363636363636,2.2545454545454544,11.136363636363638,0.0,0.0,13.336363636363636,22.718181818181815,0.2545454545454545,0.5727272727272728,1.1363636363636365,0.0,0.17272727272727273,5.127272727272727,8.154545454545454,73.34545454545454
Consolação (CGE),0.0,0.0,2.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.5,1.0,18.4,0.0,0.0,14.8,31.7,0.3,0.0,0.0,0.0,0.0,5.8,12.9,93.3
SE - Sé,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.9,0.5,15.399999999999999,0.0,0.0,15.7,32.7,0.5,0.0,0.0,0.0,0.0,6.1,9.8,89.49999999999999
PRECIPITAÇÃO MÉDIA - ZC,0.0,0.0,2.55,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,1.7,0.75,16.9,0.0,0.0,15.25,32.2,0.4,0.0,0.0,0.0,0.0,5.949999999999999,11.350000000000001,91.39999999999999
BT - Butantã,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.0,2.2,23.8,0.0,0.0,14.7,40.5,0.3,0.5,0.0,0.0,0.0,5.7,8.8,105.1
LA - Lapa,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.9000000000000004,1.0,10.9,0.0,0.0,17.3,33.0,1.1,0.0,2.0,0.0,0.0,4.8999999999999995,10.899999999999999,92.30000000000001
PI - Pinheiros,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,2.9,2.0,13.4,0.0,0.0,20.1,31.2,0.0,0.0,0.0,0.0,0.0,6.1,14.9,100.8
PRECIPITAÇÃO MÉDIA - ZO,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.866666666666666,2.6,1.7333333333333334,16.033333333333335,0.0,0.0,17.366666666666667,34.9,0.46666666666666673,0.16666666666666666,0.6666666666666666,0.0,0.0,5.566666666666666,11.533333333333333,99.39999999999999
MB - M Boi Mirim,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.8,0.0,6.0,0.0,0.0,6.7,23.799999999999997,0.0,0.0,0.0,0.0,0.0,4.8,6.8,53.599999999999994
CL - Campo Limpo,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.199999999999999,1.0,6.0,0.0,0.0,15.600000000000001,40.8,1.2,0.0,2.6,0.0,0.0,6.2,9.0,93
CS - Capela do Socorro,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.6,1.1,7.7,0.0,0.0,20.3,23.9,2.8,1.2,0.3,0.0,0.0,5.6,8.2,78.89999999999999
IP - Ipiranga,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.8,1.5,11.600000000000001,0.0,0.0,17.7,30.1,1.5,0.0,0.0,0.0,0.0,5.9,3.2,78.2
JA - Jabaquara,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,2.4,2.1,16.9,0.0,0.0,13.4,44.599999999999994,0.0,0.0,0.6,0.0,0.0,5.6,7.8,100.69999999999997
SA - Santo Amaro,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,6.1000000000000005,1.3,11.3,0.0,0.0,28.8,40.3,1.1,0.0,0.0,0.0,0.0,5.8,7.3,108.99999999999999
VM - Vila Mariana,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.2,16.6,0.0,0.0,14.0,33.3,0.0,0.0,0.0,0.0,0.0,5.6,11.2,91.6
PA - Parelheiros ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.2,1.0,1.2,0.0,0.0,22.8,47.5,7.8,0.0,2.4,0.0,0.6,6.4,7.0,102.9
AD - Cidade Ademar,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.0,1.2,13.5,0.0,0.0,16.2,34.2,5.3,1.0,0.0,0.0,0.0,6.3,9.2,94.7
PRECIPITAÇÃO MÉDIA - ZS,0.0,0.0,1.788888888888889,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.322222222222222,2.344444444444444,1.1555555555555554,10.088888888888889,0.0,0.0,17.27777777777778,35.388888888888886,2.1888888888888887,0.24444444444444446,0.6555555555555556,0.0,0.06666666666666667,5.8,7.7444444444444445,89.17777777777778
PRECIPITAÇÃO MÉDIA TOTAL,0.0,0.0,2.1757575757575762,0.3787878787878788,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.866666666666667,2.6060606060606064,1.7212121212121212,11.239393939393938,0.0,0.0,15.303030303030303,28.121212121212125,0.793939393939394,0.27272727272727276,0.6636363636363637,0.0,0.08787878787878789,5.187878787878787,8.084848484848486,80.53636363636363
