PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
SIURB - Secretaria de Infra-Estrutura Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - NOVEMBRO - 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,TOTAL
CV - Casa Verde,0.0,0.0,0.0,0.0,7.0,11.600000000000001,0.0,0.0,5.1,2.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.1,0.0,0.0,0.0,5.0,0.0,0.0,5.4,0.0,0.0,0.0,2.8000000000000003,15.5,65.9
FO - Freguesia do Ó,0.0,0.0,0.0,0.0,7.6,6.0,0.0,0.0,23.5,1.9,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.0,0.0,10.3,0.0,4.0,10.9,1.5,0.0,0.0,1.8,34.5,119.3
JT - Jaçanã / Tremembé,0.0,0.0,0.0,0.0,5.5,5.0,0.0,0.0,15.0,2.9,0.5,0.0,0.0,0.0,0.0,27.2,3.5,1.4,0.0,0.0,0.0,9.6,0.6000000000000001,0.0,14.6,0.0,0.0,0.0,2.5,22.4,110.69999999999999
MG - Vl. Maria / Guilherme,0.0,0.0,0.0,0.0,4.5,5.6,0.0,0.0,65.6,2.7,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,25.3,0.0,0.0,0.0,2.5,16.5,158.2
PJ - Pirituba / Jaraguá,0.0,0.0,0.0,0.0,7.0,6.2,0.0,0.0,17.1,0.4,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,17.0,0.0,0.0,0.0,4.8,34.5,118
PR - Perus,0.0,0.0,0.0,0.0,1.2,5.2,0.0,14.0,2.1,1.0,0.0,0.0,0.0,0.0,0.0,20.5,12.0,5.2,0.0,0.0,0.0,14.700000000000001,0.0,0.0,27.2,0.0,0.0,0.0,14.3,17.8,135.20000000000002
