PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
SIURB - Secretaria de Infra-Estrutura Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - NOVEMBRO - 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,TOTAL
CV - Casa Verde,5.2,0.0,5.0,11.7,11.9,0.0,0.0,14.8,0.0,0.0,0.0,0.0,11.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,26.4,15.5,0.0,0.0,0.0,0.0,107.29999999999998
FO - Freguesia do Ó,4.2,0.0,9.1,6.3,18.5,0.0,0.0,25.099999999999998,0.0,0.0,0.0,0.0,14.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,25.2,29.2,0.0,0.0,0.0,4.5,142.6
JT - Jaçanã / Tremembé,28.0,0.0,6.5,10.2,20.400000000000002,0.0,0.0,14.4,0.0,0.0,0.0,0.0,3.1,1.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,0.0,26.099999999999998,20.9,0.0,0.0,0.0,0.3,133.00000000000003
MG - Vl. Maria / Guilherme,14.399999999999999,0.0,5.6,7.8,14.4,0.0,0.4,10.5,0.0,0.0,0.0,0.0,1.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.2,0.0,20.2,17.200000000000003,0.0,0.0,0.0,2.8,96.9
PJ - Pirituba / Jaraguá,24.6,0.0,10.2,10.100000000000001,12.600000000000001,0.0,0.0,23.5,0.0,0.0,0.0,0.0,23.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,23.4,21.5,0.0,0.0,0.0,0.4,162.4
PR - Perus,14.8,0.0,17.5,10.700000000000001,12.899999999999999,0.0,0.0,12.0,0.0,0.0,0.0,0.0,28.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,3.1,25.699999999999996,0.3,0.0,0.0,0.0,128.4
