PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SIURB - Secretaria Municipal de Infraestrutura Urbana e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - DEZEMBRO - 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,3.5,1.9,9.200000000000001,1.7999999999999998,18.4,42.7,8.200000000000001,0.0,0.0,0.0,0.9,6.2,28.0,0.1,0.0,0.1,0.0,0.0,3.7,2.1,1.2000000000000002,0.4,0.0,0.5,3.4,0.3,3.4000000000000004,30.9,10.6,5.3,10.899999999999999,193.70000000000005
FO - Freguesia do Ó,3.0,4.0,20.8,2.3,18.3,37.3,9.4,0.0,0.0,0.0,2.9000000000000004,5.8,27.300000000000004,0.0,0.0,0.1,0.0,0.0,4.0,2.1,1.0,0.5,0.0,1.8,4.0,0.2,4.699999999999999,31.1,13.2,5.5,10.100000000000001,209.39999999999998
JT - Jaçanã / Tremembé,4.5,5.8,6.3999999999999995,4.800000000000001,26.5,43.5,4.8999999999999995,0.0,0.0,0.0,1.7,5.2,29.7,0.1,0.0,0.0,0.0,0.0,3.5999999999999996,3.4,0.5,1.0,0.0,3.3,7.800000000000001,0.4,2.0,30.299999999999997,18.1,8.1,3.5,215.10000000000002
MG - Vl. Maria / Guilherme,3.9,4.8999999999999995,11.0,2.5,17.9,63.5,5.3,0.0,0.0,0.0,3.9,6.4,26.1,0.0,0.0,0.0,0.0,0.0,2.6,1.4,0.8,0.2,0.0,0.0,4.9,0.1,1.1,28.599999999999998,4.7,6.2,8.1,204.09999999999997
