PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SIURB - Secretaria de Infra-Estrutura Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - MARÇO - 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,28.6,0.5,0.0,0.0,0.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,10.0,0.0,0.0,0.0,0.0,2.0,1.0,0.7,0.0,0.0,0.0,20.4,10.7,1.6,2.5,5.0,0.0,0.0,134
FO - Freguesia do Ó,22.8,0.6000000000000001,2.5,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.3,0.5,0.9,0.0,0.0,0.0,44.2,8.5,3.5,3.2,31.2,0.4,0.0,171.6
JT - Jaçanã / Tremembé,22.9,1.1,5.6,0.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.7,0.0,0.0,0.0,27.6,5.1,0.8,0.0,0.0,0.0,5.4,4.2,1.0,1.3,13.9,1.2,0.0,135.5
MG - Vl. Maria / Guilherme,14.399999999999999,0.7,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,9.3,0.0,0.0,0.0,0.0,15.0,26.5,1.1,0.0,0.0,0.0,16.5,14.3,6.9,0.0,22.1,0.0,0.0,154.49999999999997
PJ - Pirituba / Jaraguá,23.0,0.5,0.3,0.0,0.0,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.2,0.0,0.0,0.0,5.2,0.5,1.5,0.0,0.0,0.0,9.0,12.3,0.5,2.5,21.400000000000002,0.0,0.0,153.10000000000002
