PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
SIURB - Secretaria de Infra-Estrutura Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - NOVEMBRO - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,TOTAL
CV - Casa Verde,0.0,0.0,0.0,21.2,0.2,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.1,0.0,0.0,0.5,3.5,4.6,16.0,13.7,0.0,0.0,0.0,0.0,0.0,80.2
FO - Freguesia do Ó,0.0,0.0,0.0,35.7,2.9,11.2,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,3.0,1.2,2.1,1.9000000000000001,8.8,14.0,21.8,1.1,0.0,0.0,0.0,0.0,112.49999999999999
JT - Jaçanã / Tremembé,0.0,0.0,0.0,18.7,1.3,7.5,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,16.7,1.1,1.8,9.3,8.8,7.1,0.5,0.0,0.0,0.0,0.0,81.6
MG - Vl. Maria / Guilherme,0.0,0.0,0.0,27.0,2.7,8.8,6.6000000000000005,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,4.7,12.5,1.5,3.3,7.0,12.2,10.0,7.8,0.0,0.0,0.0,0.0,108.60000000000001
PJ - Pirituba / Jaraguá,0.0,0.0,0.0,54.0,5.5,12.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,8.0,3.0,1.0,4.2,7.300000000000001,17.4,10.299999999999999,0.0,0.0,0.0,0.0,0.0,133.5
PR - Perus,0.0,0.0,0.0,42.50000000000001,0.0,7.6000000000000005,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,13.4,0.4,0.0,2.1,13.5,8.8,4.6,4.2,0.0,0.0,0.0,0.0,104.5
