PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SIURB - Secretaria de Infra-Estrutura Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - JANEIRO - 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,17.0,9.7,0.4,0.0,0.0,0.0,0.0,0.0,9.6,10.799999999999999,9.9,8.5,0.0,7.5,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,9.0,3.5,29.2,0.2,0.2,2.6,0.0,137.09999999999997
FO - Freguesia do Ó,26.0,8.2,3.0,0.0,0.0,0.0,0.0,5.5,27.0,13.8,7.4,4.0,0.0,13.5,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,6.0,31.3,0.0,0.0,0.8,0.0,166.50000000000003
JT - Jaçanã / Tremembé,37.6,3.5,0.7,0.0,0.0,0.0,0.0,0.0,11.5,13.3,7.1000000000000005,3.5,0.0,14.399999999999999,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.8,8.2,76.1,0.2,0.5,1.0,0.0,199.89999999999998
MG - Vl. Maria / Guilherme,50.4,5.0,0.2,0.0,0.0,0.0,0.0,0.0,21.4,6.2,5.8,2.6,0.2,5.5,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.0,4.8,36.4,0.0,0.0,1.2,0.0,156.89999999999998
PJ - Pirituba / Jaraguá,38.5,11.2,2.0,0.0,0.0,0.0,0.0,2.0,9.5,20.2,11.8,10.8,2.9,14.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,49.4,2.0,0.2,1.0,0.0,196.8
