PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SMSO - Secretaria Municipal de Serviços e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - MAIO - 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.3,0.0,0.0,0.0,0.0,0.0,0.5,5.199999999999999,1.1,35.6
FO - Freguesia do Ó,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.400000000000002,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3999999999999995,0.4,0.0,0.0,0.0,0.0,0.0,0.5,5.0,1.0,35.2
JT - Jaçanã / Tremembé,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,25.4,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.6,0.0,0.0,0.0,0.0,0.0,0.5,1.4000000000000001,0.1,38.6
MG - Vl. Maria / Guilherme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.1,0.4,35.3
PJ - Pirituba / Jaraguá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.2,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,6.3999999999999995,1.0,36
PR - Perus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.200000000000003,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.5,0.0,0.0,0.0,0.0,0.0,1.3,4.2,0.6000000000000001,34.400000000000006
ST - Santana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.099999999999998,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3999999999999995,0.2,0.0,0.0,0.0,0.0,0.0,0.2,3.9,0.7,35.699999999999996
PRECIPITAÇÃO MÉDIA - ZN,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.0,0.0,0.0,0.0,20.37142857142857,3.6714285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.942857142857143,0.3142857142857142,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,4.171428571428571,0.7000000000000001,35.82857142857143
AF - Aricanduva / Vl. Formosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,5.3999999999999995,2.0999999999999996,40.3
EM - Ermelino Matarazzo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,21.4,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1999999999999997,0.5,35.5
GU - Guaianazes,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,21.6,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.6,0.1,35.00000000000001
IQ - Itaquera,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,19.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.9,0.7,34.00000000000001
IT - Itaim Paulista,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,26.4,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.1,4.4,0.0,43.99999999999999
MO - Móoca,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,21.900000000000002,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.4,6.1,1.6,40.900000000000006
MP - São Miguel Paulista,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,22.9,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1,39.3
