PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
ST - Santana,0.0,22.4,6.1,0.0,0.0,0.0,2.6,0.0,0.0,0.0,1.0,0.0,0.0,9.399999999999999,4.0,17.7,0.0,0.3,0.0,26.4,63.0,0.0,0.0,18.8,0.0,0.0,76.0,129.2,376.9
PRECIPITAÇÃO MÉDIA - ZN,0.0,15.37142857142857,4.8,1.4857142857142858,3.6999999999999997,0.0,0.9857142857142858,0.0,0.0,0.0,0.4857142857142857,0.0,0.0,6.942857142857143,3.7428571428571424,24.842857142857138,4.585714285714286,1.985714285714286,0.2571428571428571,16.471428571428568,24.057142857142853,0.31428571428571433,0.6,7.685714285714285,0.0,2.814285714285714,47.942857142857136,74.58571428571427,243.65714285714284
AF - Aricanduva / Vl. Formosa,0.0,7.6,3.1,0.0,0.0,0.0,2.1,0.0,0.0,0.0,10.9,8.0,0.0,24.200000000000003,1.5,18.700000000000003,31.4,0.0,0.0,15.0,43.5,0.0,0.0,7.5,0.0,0.0,36.8,118.1,328.4
EM - Ermelino Matarazo,0.0,7.3,5.7,0.0,0.0,0.0,5.699999999999999,0.0,0.0,0.0,5.1,0.0,0.0,18.7,11.9,31.5,46.5,0.2,0.2,4.3,17.5,0.0,0.0,1.5,0.0,0.0,39.0,57.1,252.2
GU - Guaianazes,0.0,5.0,2.7,0.4,0.0,0.0,16.9,0.0,0.0,0.0,3.8,1.0,0.0,0.0,3.5,24.5,5.6,2.1,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,41.1,41.1,159.7
IQ - Itaquera,0.0,7.1,0.5,0.0,0.0,0.0,10.1,0.0,0.0,0.0,5.2,1.0,0.0,1.5,1.0,23.1,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,18.6,37.6,106.80000000000001
IT - Itaim Paulista,0.0,1.4,2.0,0.0,0.0,0.0,31.8,0.0,0.0,0.0,7.6,0.0,0.0,1.1,4.1,40.6,33.0,1.0,0.0,2.0,15.2,0.0,0.0,0.0,0.0,0.0,39.8,34.199999999999996,213.8
MO - Mooca,0.0,14.0,3.8,0.0,0.0,0.0,3.2,0.0,0.0,0.0,2.6,0.0,0.0,29.7,27.2,62.0,8.2,1.0,0.0,24.2,77.5,0.0,0.0,41.0,0.0,0.0,42.6,81.2,418.2
MP - São Miguel Paulista,0.0,1.8,3.7,0.5,0.0,0.0,5.2,0.0,0.0,7.6,2.6,0.0,0.0,7.5,4.0,31.4,48.0,0.0,0.0,3.4,15.9,0.0,0.0,2.8,0.0,0.0,55.0,49.8,239.2
PE - Penha,0.0,11.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,0.0,5.2,20.8,45.5,24.3,1.5,0.0,17.0,16.8,0.0,0.0,1.6,0.0,0.0,87.2,86.9,324.70000000000005
SM - São Mateus,0.0,19.5,3.6,0.0,0.0,0.0,21.4,1.4,0.0,0.0,24.799999999999997,2.0,0.0,0.0,10.2,31.5,0.0,2.6,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,1.0,57.2,182.79999999999998
CT - Cidade Tiradentes,0.0,7.1,1.8,0.0,0.0,0.0,18.6,0.3,0.0,0.0,11.8,0.5,0.0,0.2,2.7,49.5,10.2,1.8,0.0,0.0,3.6,0.7,0.0,0.0,0.0,0.0,43.3,36.5,188.6
VP - Vila Prudente,0.0,64.0,3.0,0.0,0.0,0.0,10.0,1.8,0.0,0.0,3.5,3.0,0.0,3.0,9.0,49.2,13.0,14.0,0.0,8.0,52.0,0.0,0.0,16.0,0.0,0.0,41.0,81.0,371.5
PRECIPITAÇÃO MÉDIA - ZL,0.0,13.254545454545452,3.0545454545454547,0.08181818181818182,0.0,0.0,11.363636363636363,0.3181818181818182,0.0,0.6909090909090909,7.190909090909091,1.5909090909090908,0.0,8.281818181818183,8.718181818181819,37.04545454545455,20.018181818181816,2.290909090909091,0.018181818181818184,6.718181818181819,23.790909090909096,0.06363636363636363,0.0,6.4,0.0,0.0,40.49090909090909,61.88181818181818,253.26363636363638
Bom Retiro (COMDEC),0.0,26.4,5.1,1.3,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.4,0.0,9.8,4.0,27.6,1.2,0.8,0.0,26.6,14.4,0.4,0.0,5.4,0.0,0.0,30.6,39.0,200
Consolação (CGE),0.0,15.2,6.4,2.2,0.0,0.0,10.4,0.0,0.0,0.0,3.2,0.2,0.0,5.4,4.4,71.4,19.599999999999998,11.0,0.0,23.0,19.0,0.0,0.4,0.0,0.0,0.0,71.4,29.599999999999998,292.80000000000007
SE - Sé,0.0,22.1,5.1,2.4,0.0,0.0,10.0,0.0,0.0,0.0,2.8,0.7,0.0,4.9,18.1,58.8,4.0,1.2,0.0,42.6,31.5,0.0,0.0,3.0,0.0,0.0,39.5,88.3,334.99999999999994
PRECIPITAÇÃO MÉDIA - ZC,0.0,21.23333333333333,5.533333333333334,1.9666666666666668,0.0,0.0,9.133333333333333,0.0,0.0,0.0,2.0,0.43333333333333335,0.0,6.7,8.833333333333334,52.6,8.266666666666666,4.333333333333333,0.0,30.733333333333334,21.633333333333336,0.13333333333333333,0.13333333333333333,2.8000000000000003,0.0,0.0,47.166666666666664,52.29999999999999,275.93333333333334
BT - Butantã,0.0,3.5,3.0,0.6,0.0,0.0,2.0,0.3,0.0,0.0,0.0,3.5,0.0,0.0,0.0,18.6,14.2,22.3,0.0,2.9,2.6,13.0,0.0,0.0,0.0,0.0,95.39999999999999,23.5,205.39999999999998
LA - Lapa,0.0,20.0,7.4,4.0,1.8,0.0,0.4,4.0,0.0,0.0,12.4,0.0,0.0,14.0,10.6,33.8,0.0,2.0,0.0,18.0,2.1,0.0,0.2,0.0,0.0,0.0,113.2,15.4,259.29999999999995
PI - Pinheiros,0.0,3.2,2.4,0.0,0.0,0.0,0.0,2.8,0.0,0.0,10.4,0.0,0.0,0.0,0.0,62.7,15.3,29.0,0.0,1.5,0.0,8.3,0.0,0.0,0.0,0.0,76.0,15.3,226.9
PRECIPITAÇÃO MÉDIA - ZO,0.0,8.9,4.266666666666667,1.5333333333333332,0.6,0.0,0.7999999999999999,2.3666666666666667,0.0,0.0,7.6000000000000005,1.1666666666666667,0.0,4.666666666666667,3.533333333333333,38.36666666666667,9.833333333333334,17.766666666666666,0.0,7.466666666666666,1.5666666666666667,7.1000000000000005,0.06666666666666667,0.0,0.0,0.0,94.86666666666667,18.066666666666666,230.5333333333333
MB - M Boi Mirim,0.0,20.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.8,16.5,43
CL - Campo Limpo,0.0,40.0,1.8,0.0,0.0,0.0,0.0,1.2,0.0,1.4,5.4,13.0,0.0,0.0,22.6,12.4,1.8,2.4,12.6,0.0,2.4,0.6,0.0,0.0,0.0,0.0,24.6,29.4,171.60000000000002
CS - Capela do Socorro,0.0,16.900000000000002,0.7,1.1,12.0,0.0,2.0,0.0,0.0,10.4,0.0,6.5,0.0,0.2,12.2,6.6,0.0,0.3,0.0,0.0,27.5,3.6,4.3,2.1,0.0,0.0,5.8,41.1,153.29999999999998
IP - Ipiranga,0.0,28.0,4.2,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.3,0.0,20.0,32.0,113.3,0.5,32.0,0.0,35.2,75.0,2.8,0.0,32.0,0.0,0.0,22.0,29.08,451.38
JA - Jabaquara,0.0,24.2,6.2,0.0,0.0,0.0,29.0,0.0,0.0,0.0,9.6,13.8,0.0,11.0,25.0,49.0,0.0,2.0,0.0,10.0,41.0,10.5,9.8,12.4,0.0,0.0,2.2,35.4,291.1
SA - Santo Amaro,0.0,10.0,2.6,0.0,0.0,0.0,0.1,6.6,0.0,0.0,23.7,1.3,0.0,1.8,1.3,26.8,0.0,6.1,0.0,0.0,7.0,2.1,0.0,4.0,0.0,0.0,12.3,19.4,125.09999999999997
VM - Vila Mariana,0.0,5.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,3.0,60.5,0.0,12.0,0.0,22.3,32.5,0.0,5.0,0.0,0.0,0.0,14.0,35.7,224.5
PA - Parelheiros ,0.0,34.2,1.0,0.0,0.0,0.0,11.4,4.0,0.0,19.2,0.0,7.0,0.0,0.0,20.5,17.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,12.0,0.0,0.0,0.0,53.0,187.7
PRECIPITAÇÃO MÉDIA - ZS,0.0,22.4125,2.8625000000000003,0.1375,1.5,0.0,8.3125,1.475,0.0,3.875,5.0,5.3625,0.0,7.8125,14.6,35.8,0.2875,6.8500000000000005,1.575,8.4375,24.2875,2.45,2.45,7.8125,0.0,0.0,10.2125,32.4475,205.96
PRECIPITAÇÃO MÉDIA TOTAL,0.0,16.346875,3.734375,0.715625,1.240625,0.0,7.13125,0.7000000000000001,0.0,1.20625,4.7281249999999995,2.0375,0.0,7.384374999999999,8.624999999999998,35.646875,9.653125000000001,5.006250000000001,0.45625,11.603125,21.6875,1.3812500000000003,0.7625,6.096875000000001,0.0,0.615625,40.275000000000006,52.29625,239.330625
