PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SMSO - Secretaria Municipal de Serviços e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - DEZEMBRO - 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,12.799999999999999,11.0,1.4,0.0,0.0,20.0,16.0,5.0,4.6,2.6,0.6,20.200000000000003,120.39999999999999
FO - Freguesia do Ó,0.0,0.0,0.0,0.0,0.0,0.0,0.8,12.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.2,4.5,5.0,0.0,17.0,13.0,2.2,0.8,0.0,28.2,6.2,2.4000000000000004,0.5,2.0,16.2,36.3,148.7
JT - Jaçanã / Tremembé,0.0,0.0,0.0,0.0,0.0,0.0,0.8,29.2,0.0,1.8,3.8,0.0,0.0,0.0,0.0,0.2,0.0,0.6000000000000001,0.0,35.0,7.3,4.2,0.0,0.0,42.4,3.8,7.4,0.2,4.6000000000000005,1.0,29.8,172.10000000000002
MG - Vl. Maria / Guilherme,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.4,1.8,0.0,0.0,35.8,10.4,1.0,0.0,0.0,26.2,5.4,4.6000000000000005,4.4,2.2,9.799999999999999,25.6,155.8
PJ - Pirituba / Jaraguá,0.0,0.0,0.0,0.0,0.0,0.0,2.2,16.8,0.0,3.4,0.2,0.0,0.0,0.0,0.0,2.0,9.2,6.0,0.0,15.0,10.2,1.2,0.4,0.0,14.4,2.2,4.2,1.2,2.4,13.2,18.8,123.00000000000003
PR - Perus,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.2,0.0,13.2,14.2,0.0,0.0,0.0,0.0,0.0,0.6,1.6,0.0,9.2,7.0,4.2,0.2,0.0,33.6,0.8,0.4,0.4,3.2,16.8,29.0,143.60000000000002
ST - Santana,0.0,0.0,0.0,0.0,0.0,0.0,2.23,17.6,0.0,0.6,1.33,0.0,0.0,0.0,0.0,0.8,2.1,0.0,0.0,47.3,10.26,2.5,0.0,0.0,32.2,5.1,4.76,1.7,2.7,14.059999999999999,30.5,175.74
COMDEC - Carandirú,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.600000000000001,0.0,8.5,0.2,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,19.8,19.3,1.0,0.0,0.0,24.0,13.2,4.6,3.8,3.0,0.5,22.7,144.39999999999998
PRECIPITAÇÃO MÉDIA - ZN,0.0,0.0,0.0,0.0,0.0,0.0,2.25375,14.45,0.0,4.0625,2.51625,0.0,0.0,0.0,0.0,1.3250000000000002,5.324999999999999,1.65,0.0,23.9875,11.057500000000001,2.2125,0.17500000000000002,0.0,27.625,6.5875,4.17,2.0999999999999996,2.8375,9.02,26.6125,147.96750000000003
AF - Aricanduva / Vl. Formosa,0.0,0.0,0.0,0.0,0.0,0.0,7.8,8.200000000000001,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,8.4,0.2,0.0,22.0,11.2,1.2,0.0,0.0,31.599999999999998,3.6,3.2,3.4,7.8,11.8,22.0,143.39999999999998
EM - Ermelino Matarazzo,0.0,0.0,0.0,0.0,0.0,0.0,3.6500000000000004,8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,24.1,6.4,3.9,0.0,0.0,40.95,6.2,2.7,2.7,7.0,0.0,7.2,124.65
GU - Guaianazes,0.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000003,4.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,6.8,5.4,3.1999999999999997,0.0,3.3,42.599999999999994,4.0,1.0,1.6,6.2,0.8,20.6,117.29999999999998
IQ - Itaquera,0.0,0.0,0.0,0.0,0.0,0.0,7.2,3.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,47.8,4.0,3.5,0.0,2.6,40.8,6.8,2.5,3.0,6.2,10.6,19.4,181.09999999999997
IT - Itaim Paulista,0.0,0.0,0.0,0.0,0.0,0.0,30.2,5.6,0.0,6.5,0.5,0.0,0.0,0.0,0.0,5.2,0.0,0.2,0.0,13.0,5.0,6.8,0.0,0.2,36.8,11.2,0.8,0.2,5.0,9.2,14.899999999999999,151.3
MO - Móoca,0.0,0.0,0.0,0.0,0.0,0.0,5.2,15.4,0.0,15.6,1.0,0.0,0.0,0.0,0.0,3.6,3.2,0.0,0.0,29.2,9.6,1.0,0.0,0.0,27.599999999999998,15.4,3.6,3.6,4.2,12.8,15.799999999999999,166.8
