PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
SIURB - Secretaria de Infraestrutura Urbana e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - SETEMBRO - 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,TOTAL
CV - Casa Verde,29.4,9.7,9.0,0.1,5.5,2.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,2.1,0.1,0.0,0.0,0.4,2.9000000000000004,0.0,0.0,0.0,0.0,62.99999999999999
FO - Freguesia do Ó,30.0,9.799999999999999,7.8,0.1,6.5,2.0999999999999996,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,2.8000000000000003,0.1,0.0,0.0,0.8,3.0000000000000004,0.0,0.0,0.0,0.0,64.2
JT - Jaçanã / Tremembé,25.2,7.7,4.7,0.2,8.799999999999999,1.7999999999999998,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,4.0,0.4,0.0,0.0,1.2,6.7,0.1,0.0,0.0,0.0,62.20000000000001
MG - Vl. Maria / Guilherme,25.1,8.7,7.300000000000001,0.2,2.2,2.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,1.7,0.1,0.0,0.0,0.6,2.0,0.0,0.0,0.0,0.0,51.50000000000001
PJ - Pirituba / Jaraguá,30.099999999999998,9.299999999999999,7.1,1.0,5.800000000000001,2.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7,2.1999999999999997,0.0,0.0,0.0,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0,62.300000000000004
PR - Perus,29.599999999999998,8.7,6.2,0.1,5.1,2.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.9,3.7,0.1,0.0,0.0,1.0,2.1,0.0,0.0,0.0,0.0,60.80000000000001
ST - Santana,26.6,9.0,7.6000000000000005,0.1,5.0,2.3000000000000003,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,2.4,0.1,0.0,0.0,0.6000000000000001,3.3000000000000003,0.0,0.0,0.0,0.0,58.2
PRECIPITAÇÃO MÉDIA - ZN,27.999999999999996,8.985714285714284,7.1000000000000005,0.2571428571428572,5.557142857142857,2.314285714285714,0.1571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4714285714285715,0.7000000000000001,2.6999999999999997,0.1285714285714286,0.0,0.0,0.742857142857143,3.1857142857142864,0.014285714285714287,0.0,0.0,0.0,60.31428571428571
AF - Aricanduva / Vl. Formosa,31.5,10.6,12.1,0.1,3.6,3.3000000000000003,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.9,0.4,0.0,0.0,0.4,1.2999999999999998,1.2,0.1,0.0,0.0,0.0,66.3
EM - Ermelino Matarazzo,26.1,6.7,3.1,0.2,3.2,2.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9,3.6,0.0,0.0,0.0,1.7,3.4,0.0,0.0,0.0,0.0,52.10000000000001
GU - Guaianazes,27.4,6.3999999999999995,2.9000000000000004,0.1,2.7,3.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9,2.2,0.0,0.0,4.0,1.3,0.5,0.4,0.0,0.0,0.0,53.99999999999999
IQ - Itaquera,30.5,8.5,6.8999999999999995,0.2,3.4,3.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.2000000000000002,1.3,0.0,0.0,8.6,1.5,1.3,0.5,0.1,0.0,0.0,68.49999999999999
IT - Itaim Paulista,20.5,4.5,1.7,0.0,4.0,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.8,3.7,0.0,0.0,1.2,1.2,0.5,0.2,0.0,0.0,0.0,42.900000000000006
MO - Móoca,31.700000000000003,10.2,12.0,0.1,4.2,3.4000000000000004,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.6,0.0,0.0,0.0,1.3,1.3,0.0,0.0,0.0,0.0,66.30000000000001
MP - São Miguel Paulista,21.2,5.0,2.3,0.1,3.1999999999999997,1.7000000000000002,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.8,3.8,0.0,0.0,0.0,2.0,1.7,0.0,0.0,0.0,0.0,43.699999999999996
PE - Penha,27.599999999999998,8.1,4.7,0.1,3.5,2.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,1.9,0.0,0.0,0.2,1.3,2.6,0.0,0.0,0.0,0.0,53.9
SM - São Mateus,31.700000000000003,10.4,10.799999999999999,0.4,2.2,5.2,1.7,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,1.6,1.4000000000000001,0.2,0.0,5.6,0.7999999999999999,1.2,0.7000000000000001,0.2,0.0,0.0,75.20000000000002
CT - Cidade Tiradentes,32.5,8.6,5.1,0.1,1.7,5.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2000000000000002,1.3,0.0,0.0,4.1,1.0,0.5,0.7,0.0,0.0,0.0,64.2
VP - Vila Prudente,32.0,10.7,14.200000000000001,0.2,3.6999999999999997,3.4000000000000004,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,0.5,0.2,0.0,2.2,0.7,0.9,0.0,0.0,0.0,0.0,71.70000000000003
SB - Sapopemba,32.7,10.9,15.0,0.30000000000000004,2.3,4.2,1.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,1.5,1.0,0.2,0.0,4.4,0.8999999999999999,1.2000000000000002,0.3,0.0,0.0,0.0,77.10000000000001
PRECIPITAÇÃO MÉDIA - ZL,28.78333333333333,8.383333333333335,7.566666666666666,0.15833333333333335,3.141666666666666,3.4583333333333335,0.7250000000000001,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.6833333333333335,1.0999999999999999,1.808333333333333,0.05000000000000001,0.0,2.5583333333333336,1.2500000000000002,1.3583333333333332,0.2416666666666666,0.025000000000000005,0.0,0.0,61.32500000000001
Consolação (CGE),38.800000000000004,14.7,13.0,0.0,4.6,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,0.5,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.6
SE - Sé,35.0,12.4,11.799999999999999,0.2,4.9,3.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.3,0.6,0.30000000000000004,0.0,0.0,0.6000000000000001,1.4,0.0,0.0,0.0,0.0,72.69999999999999
PRECIPITAÇÃO MÉDIA - ZC,36.900000000000006,13.55,12.399999999999999,0.1,4.75,3.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.25,0.55,0.55,0.0,0.0,0.30000000000000004,1.2,0.0,0.0,0.0,0.0,75.64999999999999
BT - Butantã,26.9,12.0,13.9,0.0,5.9,2.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.5,2.2,0.2,0.2,0.6,0.5,0.6,0.0,0.0,0.0,0.0,69.39999999999999
LA - Lapa,35.1,12.600000000000001,10.7,0.0,4.6,2.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.5,0.7999999999999999,0.0,0.0,0.0,0.2,1.3,0.0,0.0,0.0,0.0,70.30000000000001
PI - Pinheiros,35.1,14.5,15.7,0.0,5.0,3.1999999999999997,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,1.9,0.1,0.2,0.0,0.4,1.1,0.0,0.0,0.0,0.0,79.7
PRECIPITAÇÃO MÉDIA - ZO,32.36666666666667,13.033333333333333,13.433333333333332,0.0,5.166666666666667,3.0,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,1.6333333333333335,0.10000000000000002,0.13333333333333333,0.19999999999999998,0.3666666666666667,1.0,0.0,0.0,0.0,0.0,73.13333333333333
MB - M Boi Mirim,19.700000000000003,14.700000000000001,9.4,0.0,4.2,5.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.7000000000000002,5.7,0.4,0.0,0.0,0.8999999999999999,0.1,0.0,0.1,0.0,0.0,62.30000000000002
CL - Campo Limpo,21.9,15.7,11.0,0.0,4.4,4.8999999999999995,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.6,4.8,0.4,0.2,2.8,0.8,0.2,0.0,0.0,0.0,0.0,69
CS - Capela do Socorro,15.299999999999999,13.3,6.3,0.1,1.4,5.4,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,1.9000000000000001,4.9,0.4,0.2,0.4,0.5,0.2,0.7999999999999999,0.1,0.0,0.0,51.7
IP - Ipiranga,25.199999999999996,8.6,10.9,0.2,4.7,3.5000000000000004,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.2,2.6,0.6000000000000001,0.0,2.2,0.7,0.6,0.0,0.0,0.0,0.0,62.70000000000001
JA - Jabaquara,24.3,12.600000000000001,11.0,0.30000000000000004,3.6,4.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.6,6.199999999999999,2.8000000000000003,0.0,3.0,0.7,0.9,0.2,0.0,0.0,0.0,73.90000000000002
SA - Santo Amaro,21.8,12.8,9.6,0.1,3.7,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0999999999999996,5.1,0.30000000000000004,0.0,3.8,0.6,0.5,0.2,0.0,0.0,0.0,65.4
VM - Vila Mariana,33.1,13.0,14.7,0.0,5.4,3.8000000000000003,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.9,3.0,0.30000000000000004,0.0,0.8,0.8,0.9,0.0,0.0,0.0,0.0,78.4
PA - Parelheiros ,13.899999999999999,14.2,4.2,1.1,6.699999999999999,5.8,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.1,4.699999999999999,4.3,3.2,1.5,0.0,0.5,0.5,0.30000000000000004,0.5,0.0,0.0,63.099999999999994
AD - Cidade Ademar,14.5,8.7,7.4,0.30000000000000004,2.0,4.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.1,4.1,0.2,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,44.400000000000006
PRECIPITAÇÃO MÉDIA - ZS,21.077777777777776,12.622222222222224,9.388888888888891,0.2333333333333334,4.011111111111112,4.666666666666667,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.2888888888888889,2.2,4.522222222222222,0.9555555555555555,0.2111111111111111,1.4444444444444444,0.6666666666666666,0.47777777777777775,0.16666666666666666,0.07777777777777778,0.0,0.0,63.43333333333333
PRECIPITAÇÃO MÉDIA TOTAL,27.333333333333343,10.403030303030302,8.790909090909091,0.18181818181818185,4.172727272727273,3.481818181818182,0.406060606060606,0.0,0.0,0.0,0.0,0.0,0.06363636363636364,0.0,0.0,0.0,0.0,0.0,0.506060606060606,1.4060606060606058,2.645454545454546,0.3484848484848484,0.0696969696969697,1.3424242424242425,0.8454545454545456,1.4636363636363636,0.13636363636363635,0.030303030303030304,0.0,0.0,63.62727272727274
