PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
SIURB - Secretaria de Infra-Estrutura Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - JUNHO - 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,TOTAL
CV - Casa Verde,0.5,0.5,0.0,3.5,39.7,25.5,20.5,10.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,32.4,14.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.1
FO - Freguesia do Ó,12.5,0.0,0.0,8.0,51.0,20.4,15.7,22.1,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004,36.5,9.9,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.50000000000003
JT - Jaçanã / Tremembé,4.1,0.0,0.0,6.3,58.8,19.099999999999998,13.700000000000001,10.4,0.0,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,26.5,12.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.1
MG - Vl. Maria / Guilherme,7.0,0.0,0.0,5.4,37.6,4.6,12.600000000000001,9.6,0.2,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.1,18.8,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,142.6
PJ - Pirituba / Jaraguá,6.2,0.0,0.0,5.0,49.8,17.4,17.2,18.1,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,40.8,22.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.4
PR - Perus,26.9,0.0,0.0,7.4,32.0,14.5,11.5,13.8,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001,28.7,19.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.5
