PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
CT - Cidade Tiradentes,0.1,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.2,0.0,2.2,0.0,0.0,0.0,29.3,0.0,0.0,62.60000000000001
VP - Vila Prudente,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,28.6,11.0,0.0,0.2,0.0,0.5,0.5,0.0,0.0,0.8,4.8,0.2,1.0,0.0,0.0,0.0,52.0,0.0,0.0,101.1
PRECIPITAÇÃO MÉDIA - ZL,0.15454545454545457,0.0,0.0,0.0,0.0,0.7454545454545454,0.0,0.045454545454545456,0.0,16.145454545454545,1.0363636363636364,0.0,0.3272727272727273,0.045454545454545456,1.290909090909091,0.14545454545454545,0.0,0.1,0.10909090909090911,1.1181818181818182,0.05454545454545456,3.790909090909091,0.03636363636363637,0.0,0.0,42.74545454545454,0.0,0.0,67.89090909090909
Consolação (CGE),0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.5,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.2,0.8,2.5,0.3,6.8,0.0,0.0,0.0,50.0,0.0,0.0,63.1
SE - Sé,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.8,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.4,0.4,4.0,0.8,12.2,0.0,0.0,0.0,61.599999999999994,0.0,0.0,82.19999999999999
PRECIPITAÇÃO MÉDIA - ZC,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,1.65,0.0,0.0,0.2,0.0,0.45,0.0,0.0,0.30000000000000004,0.6000000000000001,3.25,0.55,9.5,0.0,0.0,0.0,55.8,0.0,0.0,72.64999999999999
BT - Butantã,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.5,0.4,0.3,0.0,0.30000000000000004,0.0,3.4,0.0,1.8,0.4,0.0,0.0,36.5,0.0,0.0,44.5
LA - Lapa,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.2,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.4,2.0,1.4,4.5,0.0,0.0,0.0,44.800000000000004,0.0,0.0,56.300000000000004
PI - Pinheiros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.0,3.5,0.0,13.8,0.2,0.0,0.0,35.0,0.0,0.0,57.7
PRECIPITAÇÃO MÉDIA - ZO,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,1.1666666666666667,0.13333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.09999999999999999,0.0,0.23333333333333336,1.4666666666666668,2.966666666666667,0.4666666666666666,6.7,0.20000000000000004,0.0,0.0,38.76666666666667,0.0,0.0,52.833333333333336
MB - M Boi Mirim,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,1.8,0.0,1.6,0.4,0.4,0.0,0.0,0.8,0.0,3.0,1.0,2.4,0.4,0.0,0.0,33.800000000000004,0.0,0.0,46.00000000000001
CL - Campo Limpo,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,9.0,0.0,1.4,0.2,0.6000000000000001,0.0,0.0,0.6000000000000001,0.0,4.0,4.6,7.1,0.4,0.0,0.0,34.2,0.0,0.0,62.3
CS - Capela do Socorro,0.3,0.0,0.0,0.0,0.0,0.23,0.0,2.2,0.0,0.0,0.0,0.0,7.26,2.4,0.43,0.0,0.0,0.5,0.0,1.7,0.0,11.0,0.0,0.0,0.0,22.63,0.0,0.0,48.65
IP - Ipiranga,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,4.0,0.0,0.0,0.6000000000000001,0.2,0.2,0.2,0.0,0.0,0.4,2.6,0.0,2.2,0.2,0.0,0.0,62.2,0.0,0.0,73.60000000000001
JA - Jabaquara,0.3,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,2.2,0.3,1.2,0.0,0.0,0.6000000000000001,0.0,3.5,0.0,4.5,0.0,0.0,0.0,26.5,0.0,0.0,40.7
SA - Santo Amaro,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.8,0.0,0.6,0.0,0.0,0.7,0.0,3.6,0.0,13.8,0.6,0.0,0.0,33.0,0.0,0.0,53.900000000000006
VM - Vila Mariana,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2.4,0.0,1.2,0.0,0.0,0.6000000000000001,0.0,0.6,0.2,0.0,0.0,1.0,1.6,0.0,7.4,0.0,0.0,0.0,39.4,0.0,0.0,55.2
PA - Parelheiros ,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,20.599999999999998,0.0,0.6,0.0,0.0,27.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,10.8,0.0,0.0,80
AD - Cidade Ademar,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0,1.5,0.0,0.3,0.2,0.0,1.0,0.0,2.2,0.0,3.2,0.0,0.0,0.0,27.5,0.0,0.0,38.9
PRECIPITAÇÃO MÉDIA - ZS,0.15555555555555556,0.0,0.0,0.0,0.0,0.4144444444444445,0.0,0.5333333333333334,0.0,0.9444444444444444,2.288888888888889,0.0,4.062222222222221,0.3888888888888889,0.5477777777777777,0.06666666666666668,0.0,3.466666666666667,0.15555555555555556,2.466666666666667,0.6222222222222222,6.955555555555556,0.17777777777777778,0.0,0.0,32.22555555555555,0.0,0.0,55.472222222222214
PRECIPITAÇÃO MÉDIA TOTAL,0.09393939393939395,0.0,0.0,0.0,0.0,0.5057575757575759,0.0,0.21515151515151518,0.0,7.224242424242425,0.9818181818181818,0.0,1.2351515151515158,0.13636363636363635,0.828181818181818,0.08787878787878789,0.0,1.0757575757575761,0.2727272727272727,2.5696969696969703,0.39393939393939387,6.206060606060606,0.08484848484848487,0.0,0.0,42.09939393939394,0.0,0.0,64.0109090909091
