PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SMSO - Secretaria Municipal de Serviços e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - DEZEMBRO - 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,0.0,0.0,11.0,7.2,0.0,0.0,9.8,0.0,0.0,3.2,6.6,29.0,0.0,0.0,0.2,0.0,0.0,45.2,0.0,0.0,21.4,0.0,1.4,0.0,0.0,0.0,0.0,0.2,28.8,0.0,1.6,165.6
FO - Freguesia do Ó,0.0,0.0,15.0,5.0,0.0,0.0,3.0,0.0,0.0,11.5,8.3,36.0,0.0,0.0,0.2,0.0,0.0,15.2,0.5,0.2,11.5,0.0,3.2,0.0,0.0,0.0,0.0,10.5,13.2,0.0,0.8,134.10000000000002
JT - Jaçanã / Tremembé,0.0,0.0,14.8,5.4,0.0,0.0,2.0,0.0,0.0,4.4,6.5,40.8,0.0,0.0,1.2,0.0,0.0,6.6,0.0,11.2,0.4,0.0,2.4,1.8,0.0,0.0,0.0,19.2,0.5,0.0,0.0,117.20000000000002
MG - Vl. Maria / Guilherme,0.0,0.0,8.6,4.0,0.0,0.0,1.2,0.0,0.0,3.6,3.1,34.8,0.0,0.0,0.8,0.0,0.0,27.4,0.0,7.6,1.8,0.2,18.4,1.8,0.0,0.0,0.0,0.0,5.8,0.0,0.0,119.1
PJ - Pirituba / Jaraguá,0.0,0.0,16.5,4.2,0.0,0.0,0.0,0.0,0.0,2.6,15.6,29.299999999999997,0.0,0.0,0.0,0.0,0.0,17.0,1.2000000000000002,0.6,7.2,0.0,3.0,0.0,0.0,0.0,0.0,44.6,5.0,0.0,11.5,158.29999999999998
PR - Perus,0.0,0.0,20.400000000000002,8.0,0.0,0.0,2.2,0.0,1.6,4.2,2.2,29.799999999999997,0.0,0.0,0.0,0.0,0.0,2.8,15.0,0.6,21.1,0.0,4.1,0.8,11.0,0.0,0.0,8.2,0.4,0.0,0.0,132.4
ST - Santana,0.0,0.0,13.299999999999999,4.7,0.0,0.0,1.0,0.0,0.8,6.5,4.2,37.4,0.0,0.0,1.5,0.0,0.0,36.4,0.1,17.0,1.0,0.0,5.9,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.60000000000002
COMDEC - Carandirú,0.0,0.0,13.8,5.5,0.0,0.0,0.2,0.0,0.2,3.0,10.0,30.6,0.0,0.0,0.0,0.0,0.0,66.2,0.0,2.8,19.8,0.0,29.3,2.2,0.0,0.0,0.0,0.0,16.6,0.0,0.0,200.20000000000002
PRECIPITAÇÃO MÉDIA - ZN,0.0,0.0,14.175,5.5,0.0,0.0,2.425,0.0,0.32500000000000007,4.875,7.062500000000001,33.4625,0.0,0.0,0.48750000000000004,0.0,0.0,27.1,2.1,5.0,10.525,0.025,8.4625,1.175,1.375,0.0,0.0,10.3375,8.7875,0.0,1.7375,144.9375
AF - Aricanduva / Vl. Formosa,0.0,0.0,12.2,5.5,0.0,0.0,5.0,0.0,0.0,2.8,6.6000000000000005,41.400000000000006,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10.399999999999999,25.5,0.2,20.799999999999997,0.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,157.2
EM - Ermelino Matarazzo,0.0,0.0,10.5,3.7,0.0,0.0,16.9,0.0,4.4,1.8,11.7,22.9,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,2.6000000000000005,0.0,6.8,1.3,0.0,0.0,0.0,0.0,13.0,0.0,0.0,98.5
GU - Guaianazes,0.0,0.0,11.600000000000001,4.8,0.0,0.0,7.1,0.0,0.0,17.4,3.6,32.1,0.0,0.0,0.7,0.0,0.0,0.2,18.5,6.6,9.2,0.0,10.0,0.5,0.0,0.0,0.0,0.0,12.8,0.0,0.0,135.1
IQ - Itaquera,0.0,0.0,8.7,3.2,0.0,0.0,4.3,0.0,1.0,6.2,7.0,26.599999999999998,0.0,0.0,0.8,0.0,0.0,0.2,6.1,2.2,5.2,0.0,15.8,1.0,0.0,0.0,0.0,0.0,63.5,2.2,0.0,154
IT - Itaim Paulista,0.0,0.0,14.0,2.3,0.0,0.0,6.4,0.0,0.2,1.0,26.200000000000003,20.8,0.0,0.0,0.2,0.0,0.0,5.5,13.0,1.5,0.7,0.4,23.3,0.8,0.0,0.0,0.0,0.0,10.4,0.0,0.0,126.70000000000002
MO - Móoca,0.0,0.0,17.6,7.4,0.0,0.0,9.4,0.0,0.0,2.8,11.0,38.5,0.0,0.0,0.0,0.0,0.0,1.6,0.0,5.2,17.1,0.0,23.799999999999997,0.7,0.0,0.0,0.0,0.0,21.5,0.0,0.0,156.59999999999997
