PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SMSO - Secretaria Municipal de Serviços e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - MARÇO - 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,0.0,0.6,4.4,0.2,26.6,11.0,39.2,0.4,0.0,10.1,0.0,0.0,0.0,3.8,0.0,0.0,38.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,136.7
FO - Freguesia do Ó,0.0,0.0,12.5,0.0,6.0,10.399999999999999,45.2,0.3,0.0,45.3,7.0,0.0,0.0,1.2,0.0,0.0,8.2,0.5,2.1,0.0,0.0,0.0,0.0,7.0,12.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,158.5
JT - Jaçanã / Tremembé,0.0,19.0,11.6,2.6,6.0,18.8,14.7,1.5,0.0,33.1,2.6,0.0,0.0,1.3,0.0,0.0,2.6,0.5,0.5,0.0,0.0,0.0,0.0,1.5999999999999999,3.7,0.0,0.2,0.0,0.0,0.0,0.0,120.3
MG - Vl. Maria / Guilherme,0.0,8.8,11.0,0.2,18.0,18.8,24.599999999999998,1.6,0.0,9.6,0.0,0.0,0.0,1.2,0.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,111.39999999999999
PJ - Pirituba / Jaraguá,0.0,0.2,16.9,0.6,12.4,16.1,4.4,5.3,0.0,7.0,0.4,0.0,0.8,4.0,0.0,0.0,4.6,0.8,0.0,0.0,0.0,0.0,0.0,10.5,3.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,87.79999999999998
PR - Perus,0.0,0.6,28.2,7.8,21.2,8.8,34.5,0.0,0.0,15.8,3.0,0.0,0.0,0.8,0.0,0.0,14.4,0.8,0.4,0.0,0.0,0.0,0.0,2.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,140.5
ST - Santana,0.0,14.0,17.1,1.4000000000000001,11.6,22.900000000000002,23.299999999999997,1.0,0.0,10.0,3.2,0.0,0.0,2.3,0.0,0.0,12.76,0.7,0.5,0.0,0.0,0.0,0.0,7.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,129.46
COMDEC - Carandirú,0.0,0.0,9.0,0.0,26.8,10.8,50.2,0.6,0.0,5.0,0.0,0.0,0.0,2.8,0.0,0.0,19.599999999999998,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,125.49999999999999
PRECIPITAÇÃO MÉDIA - ZN,0.0,5.4,13.837499999999999,1.6,16.075,14.7,29.512499999999996,1.3375,0.0,16.987499999999997,2.025,0.0,0.1,2.1750000000000003,0.0,0.0,14.694999999999999,0.5375000000000001,0.4375,0.0,0.0,0.0,0.0,3.5375,3.2874999999999996,0.0,0.025,0.0,0.0,0.0,0.0,126.27
AF - Aricanduva / Vl. Formosa,0.0,10.2,6.699999999999999,0.6,18.0,18.0,33.8,7.6,0.0,30.8,0.0,0.0,0.0,7.5,0.0,0.0,13.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.79999999999995
EM - Ermelino Matarazzo,0.0,1.1,17.2,1.0,6.699999999999999,13.099999999999998,15.8,0.0,0.0,12.4,15.8,0.0,0.5,4.699999999999999,0.0,0.0,6.800000000000001,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96
GU - Guaianazes,0.2,17.0,9.2,0.6,38.7,39.0,22.3,5.5,2.8,0.2,0.0,0.0,0.0,7.1,0.0,0.0,10.5,1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,156.49999999999997
IQ - Itaquera,2.8,19.900000000000002,9.9,3.2,14.0,12.5,12.0,3.1,0.0,5.0,0.0,0.0,0.2,2.2,0.0,0.0,9.8,3.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4
IT - Itaim Paulista,2.1,25.900000000000002,14.9,5.9,8.0,44.1,20.0,3.5,0.0,6.9,2.0,0.0,0.0,14.9,0.0,0.0,2.0,5.2,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.1
MO - Móoca,0.0,3.1,4.4,0.2,17.5,9.4,46.7,4.0,0.0,4.2,0.0,0.0,0.0,6.2,0.2,0.0,25.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.10000000000002
