PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SMSO - Secretaria Municipal de Serviços e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - JANEIRO - 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,16.8,0.1,0.5,0.0,0.0,0.4,3.6,3.0,3.8,6.5,8.8,40.5,0.8,17.6,19.9,0.2,0.0,4.8,5.3999999999999995,0.4,15.9,6.5,0.5,12.9,29.0,0.0,0.0,27.700000000000003,0.0,0.0,0.0,225.60000000000002
FO - Freguesia do Ó,4.1,0.1,0.6,0.0,0.0,0.4,3.9000000000000004,5.7,5.5,9.6,11.2,27.0,0.6,27.900000000000002,16.299999999999997,0.1,0.0,9.7,7.2,0.30000000000000004,26.7,6.7,0.0,8.0,24.7,0.0,0.0,18.1,0.0,0.0,0.0,214.39999999999995
JT - Jaçanã / Tremembé,5.0,0.9,1.0,0.0,0.0,2.1,4.4,3.1,4.8,23.1,14.8,20.4,5.5,15.6,31.900000000000002,1.9,0.0,4.6,21.800000000000004,1.3,11.6,4.4,0.6,26.2,19.8,0.3,0.0,21.1,0.0,0.0,0.3,246.50000000000003
MG - Vl. Maria / Guilherme,31.6,0.6,0.2,0.0,0.0,1.8,2.2,1.4,11.2,14.4,7.1,30.2,0.30000000000000004,4.5,32.9,0.7,0.0,6.5,10.9,0.4,3.5,1.8,10.0,21.4,15.6,0.1,0.0,14.4,0.0,0.0,0.1,223.8
PJ - Pirituba / Jaraguá,2.3000000000000003,0.2,0.8,0.0,0.0,0.30000000000000004,4.2,7.3999999999999995,7.8,10.200000000000001,6.999999999999999,16.1,0.9,45.1,13.7,0.0,0.0,18.8,4.7,0.2,18.0,9.5,0.0,1.3,11.4,0.0,0.0,11.8,0.0,0.0,0.1,191.8
PR - Perus,0.1,0.4,0.2,0.0,0.0,1.1,3.0,16.7,13.9,15.3,1.8,4.5,2.6,24.4,11.9,0.0,0.7,14.8,0.3,0.0,12.7,6.5,0.0,0.3,14.8,0.1,0.0,8.9,0.0,0.0,0.0,155.00000000000003
ST - Santana,26.1,0.5,0.2,0.0,0.0,0.8999999999999999,3.4,2.2,7.3,7.6,9.9,39.1,1.2,10.1,24.1,1.1,0.0,4.3,8.5,0.7,7.2,4.3,0.3,21.1,22.2,0.0,0.0,27.5,0.0,0.0,0.2,229.99999999999997
PRECIPITAÇÃO MÉDIA - ZN,12.285714285714286,0.4,0.5000000000000001,0.0,0.0,1.0,3.5285714285714285,5.642857142857143,7.757142857142857,12.385714285714286,8.657142857142857,25.400000000000002,1.6999999999999997,20.74285714285714,21.528571428571432,0.5714285714285714,0.09999999999999999,9.071428571428571,8.4,0.4714285714285714,13.657142857142858,5.671428571428572,1.6285714285714286,13.028571428571427,19.642857142857142,0.07142857142857142,0.0,18.5,0.0,0.0,0.09999999999999999,212.44285714285712
AF - Aricanduva / Vl. Formosa,17.2,0.1,0.6,0.0,0.0,1.9,10.6,5.5,2.8,17.1,12.3,15.7,0.0,0.7,31.6,0.0,0.0,6.7,4.3,0.0,0.0,0.0,37.0,12.8,16.9,2.7,0.0,10.4,0.0,0.0,6.8,213.70000000000002
EM - Ermelino Matarazzo,15.2,0.2,0.2,0.0,0.0,5.1,2.3000000000000003,1.2,6.1,43.7,4.0,7.199999999999999,2.9000000000000004,3.6999999999999997,31.999999999999996,0.2,0.0,2.6,16.200000000000003,0.5,1.0,0.2,45.4,5.699999999999999,11.3,1.5,0.0,5.7,0.0,0.0,12.84,226.94
GU - Guaianazes,30.9,2.9,8.399999999999999,0.0,0.0,18.099999999999998,10.0,1.1,0.7,13.6,3.9,7.1000000000000005,1.2,0.0,11.9,0.6,0.3,2.5,9.2,0.0,0.0,0.0,18.2,12.9,17.0,7.699999999999999,0.0,0.5,0.0,0.0,29.0,207.7
IQ - Itaquera,13.5,1.2000000000000002,0.7999999999999999,0.0,0.0,7.000000000000001,8.5,2.4,0.6,13.0,5.4,11.1,0.3,0.2,16.9,0.5,0.0,1.7,4.6,0.0,0.0,0.0,21.4,6.8,13.1,6.0,0.0,2.6,0.0,0.0,23.3,160.9
IT - Itaim Paulista,48.9,1.1,20.1,0.0,0.0,27.3,3.9,0.9,1.2000000000000002,26.099999999999998,1.9,4.0,5.5,0.2,12.7,0.4,0.5,4.5,18.2,0.0,0.0,0.0,28.1,6.1,20.7,3.8,0.0,0.3,0.0,0.0,27.1,263.5
MO - Móoca,32.4,0.1,0.9,0.0,0.0,1.5999999999999999,5.1,3.1,4.5,27.6,5.9,21.3,0.1,4.2,35.099999999999994,0.1,0.0,5.7,4.4,0.1,0.1,0.2,18.3,16.2,18.0,1.1,0.0,10.4,0.0,0.0,0.1,216.59999999999997
