PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
ST - Santana,0.0,0.0,0.0,2.8000000000000003,0.0,0.2,14.7,61.6,0.0,16.2,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,7.8,10.1,11.8,0.0,5.8,180.90000000000003
COMDEC - Carandirú,0.0,0.0,0.0,1.2,0.0,1.0,12.6,38.4,0.0,15.6,38.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.800000000000001,10.8,11.2,0.0,1.2,150.6
PRECIPITAÇÃO MÉDIA - ZN,0.0,0.0,0.0,3.25,0.0,0.9500000000000001,11.5375,58.6125,0.07500000000000001,17.525,38.3875,0.075,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5625,8.8125,6.112500000000001,11.7,0.0,3.575,176.25
AF - Aricanduva / Vl. Formosa,0.0,0.0,0.0,3.2,0.0,0.8,11.200000000000001,78.7,0.0,8.2,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,12.0,9.8,18.6,0.0,2.9,192.4
EM - Ermelino Matarazzo,0.0,0.0,0.0,2.1,0.0,0.0,18.2,45.3,0.0,20.1,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.700000000000001,14.1,9.7,12.65,0.0,6.8,171.95
GU - Guaianazes,0.5,0.0,0.0,3.4,0.0,0.6,22.4,63.099999999999994,0.0,15.5,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,17.1,7.9,2.5,15.6,0.0,10.4,202.3
IQ - Itaquera,0.0,0.0,0.0,2.0,0.0,0.6,21.099999999999998,45.2,0.0,13.2,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,13.8,2.8,15.6,0.0,6.1,162.10000000000002
IT - Itaim Paulista,0.6,0.0,0.0,2.4000000000000004,0.0,1.4,20.7,61.7,0.0,17.4,36.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,11.399999999999999,1.0,7.4,0.0,35.7,206
MO - Móoca,0.0,0.0,0.0,1.6,0.0,1.0,16.3,77.3,0.2,23.2,29.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,14.0,15.2,0.0,2.0,207.4
MP - São Miguel Paulista,0.0,0.0,0.0,2.4,0.0,0.7,16.5,61.0,0.0,21.5,35.8,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3999999999999995,16.200000000000003,2.2,8.0,0.0,13.2,183.2
PE - Penha,0.2,0.0,0.0,3.2,0.0,0.8,20.2,58.2,0.0,14.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,9.7,26.6,17.3,0.0,6.2,212.39999999999998
SM - São Mateus,0.0,0.0,0.0,14.5,0.0,0.6,10.3,83.7,0.0,22.6,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,10.5,15.6,20.6,0.0,9.5,249.59999999999997
CT - Cidade Tiradentes,0.0,0.0,0.0,7.0,0.0,0.0,12.299999999999999,71.2,0.0,9.1,41.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,8.4,8.200000000000001,18.1,0.0,13.3,212.50000000000003
VP - Vila Prudente,0.0,0.0,0.0,3.0,0.2,0.2,8.700000000000001,78.2,0.0,20.4,27.9,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,5.9,12.1,22.0,0.0,3.0,201.4
PRECIPITAÇÃO MÉDIA - ZL,0.11818181818181818,0.0,0.0,4.072727272727272,0.018181818181818184,0.6090909090909091,16.172727272727272,65.7818181818182,0.018181818181818184,16.89090909090909,32.65454545454545,0.06363636363636364,0.018181818181818184,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,18.145454545454548,10.536363636363637,9.499999999999998,15.55,0.0,9.91818181818182,200.11363636363637
Consolação (CGE),0.0,0.0,0.0,1.6,0.0,0.8,13.5,76.6,0.0,22.0,31.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,6.8,9.0,11.7,0.0,1.0,193.7
SE - Sé,0.0,0.0,0.0,1.4,0.0,0.9,11.200000000000001,72.0,0.0,8.5,33.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,5.5,7.4,17.8,0.0,1.4,176.20000000000005
PRECIPITAÇÃO MÉDIA - ZC,0.0,0.0,0.0,1.5,0.0,0.8500000000000001,12.350000000000001,74.3,0.0,15.25,32.300000000000004,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.15,8.2,14.75,0.0,1.2,184.95000000000002
BT - Butantã,0.3,0.0,0.0,2.1,0.0,1.3,10.2,81.6,0.1,19.8,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.1,13.799999999999999,11.3,0.0,1.3,219.70000000000002
LA - Lapa,0.0,0.0,0.0,2.8,0.0,1.6,12.8,72.9,0.0,23.0,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.2,0.0,13.0,0.0,1.4,201.5
PI - Pinheiros,0.0,0.0,0.0,1.4,0.0,2.1,11.1,75.3,0.0,26.9,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,7.0,19.4,18.0,0.0,1.0,222.4
PRECIPITAÇÃO MÉDIA - ZO,0.09999999999999999,0.0,0.0,2.1,0.0,1.6666666666666667,11.366666666666667,76.60000000000001,0.03333333333333333,23.23333333333333,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.333333333333332,6.1000000000000005,11.066666666666665,14.1,0.0,1.2333333333333334,214.53333333333333
MB - M Boi Mirim,0.0,0.0,0.0,6.4,0.0,0.4,5.9,67.4,0.0,15.0,26.6,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,6.0,12.2,17.6,0.0,0.4,177.4
CL - Campo Limpo,0.0,0.0,0.0,7.0,0.0,3.8,8.2,64.4,0.0,18.599999999999998,27.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,8.2,22.8,18.0,0.0,6.0,213.20000000000002
CS - Capela do Socorro,0.8999999999999999,0.0,0.0,0.9,0.0,4.3,7.3,66.1,0.0,13.0,37.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.5,7.359999999999999,16.933333333333334,0.0,12.5,191.89333333333332
IP - Ipiranga,0.0,0.0,0.0,3.0,0.0,0.6,5.4,81.2,0.0,20.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,4.7,15.1,15.5,0.0,4.0,194.39999999999998
JA - Jabaquara,0.0,0.0,0.0,3.9000000000000004,0.0,1.8,7.4,86.4,0.0,17.4,42.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,4.9,7.2,21.3,0.0,0.7,221.29999999999998
SA - Santo Amaro,0.0,0.0,0.0,6.3,0.0,2.8,4.7,73.7,0.0,18.3,35.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.400000000000006,5.5,6.2,20.8,0.0,4.6,214.5
VM - Vila Mariana,0.0,0.0,0.0,2.2,0.0,0.6,9.8,100.89999999999999,0.0,22.0,42.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.4,12.4,16.6,0.0,1.0,229.20000000000002
PA - Parelheiros ,0.0,0.0,0.0,13.6,0.8,5.0,9.8,125.0,0.0,43.9,53.5,4.7,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.799999999999999,17.6,5.4,16.2,0.0,17.5,325.2
AD - Cidade Ademar,0.0,0.0,0.0,7.2,0.0,2.0,5.7,51.3,0.0,15.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,1.7,2.2,17.0,0.0,4.2,162.39999999999995
PRECIPITAÇÃO MÉDIA - ZS,0.09999999999999999,0.0,0.0,5.611111111111112,0.08888888888888889,2.3666666666666663,7.133333333333334,79.6,0.0,20.355555555555554,35.78888888888889,0.5666666666666668,0.3222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.98888888888889,6.944444444444445,10.095555555555556,17.77037037037037,0.0,5.655555555555555,214.38814814814813
PRECIPITAÇÃO MÉDIA TOTAL,0.07575757575757576,0.0,0.0,3.9575757575757584,0.030303030303030304,1.281818181818182,11.915151515151514,69.31212121212121,0.02727272727272727,18.466666666666665,35.41818181818181,0.19393939393939394,0.11818181818181821,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,19.484848484848488,8.469696969696969,8.904848484848486,15.041919191919193,0.0,5.8999999999999995,198.61343434343436
