PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SIURB - Secretaria Municipal de Infraestrutura Urbana e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - OUTUBRO - 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,0.6,0.0,0.2,0.0,0.0,6.3,3.2,0.0,20.7,1.7999999999999998,0.0,2.5,0.0,0.2,0.0,0.0,0.0,3.0,0.9,0.0,8.4,0.0,0.0,0.0,0.0,0.0,1.1,2.0,17.0,0.0,37.300000000000004,105.20000000000002
FO - Freguesia do Ó,0.4,0.0,0.1,0.0,0.0,7.1,3.0,0.0,19.7,1.8,0.0,2.2,0.0,0.1,0.0,0.0,0.0,2.5,1.1,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.4,4.1,17.9,0.30000000000000004,37.9,107.79999999999998
JT - Jaçanã / Tremembé,0.0,0.0,0.1,0.0,0.0,7.3999999999999995,3.5000000000000004,0.0,21.0,1.7000000000000002,0.0,1.4,0.0,0.1,0.0,0.0,0.2,1.7000000000000002,1.4,0.0,6.7,0.0,0.0,0.0,0.0,0.0,2.3,2.0,7.4,0.6000000000000001,42.400000000000006,99.9
MG - Vl. Maria / Guilherme,0.6,0.0,0.4,0.0,0.0,7.5,3.5999999999999996,0.0,28.900000000000002,1.7,0.0,0.8,0.0,0.4,0.0,0.0,0.0,4.1,1.1,0.0,6.3999999999999995,0.0,0.0,0.0,0.0,0.0,1.2,0.1,6.9,0.0,37.5,101.2
