PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SIURB - Secretaria Municipal de Infraestrutura Urbana e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - JANEIRO - 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,0.5,0.0,6.6000000000000005,38.8,14.9,3.8,0.7999999999999999,0.2,0.3,12.299999999999999,5.2,0.7,31.8,2.4,2.4,20.2,0.3,0.6,2.0,10.5,0.0,0.0,4.5,19.1,0.0,0.0,0.0,31.2,4.8,1.0,27.9,242.8
FO - Freguesia do Ó,0.1,0.0,8.9,41.3,14.3,2.8,0.7999999999999999,0.30000000000000004,0.4,14.799999999999999,4.8999999999999995,1.0,33.1,2.1,0.8999999999999999,30.0,0.1,1.7000000000000002,4.8,10.8,0.0,0.0,6.499999999999999,20.6,0.0,0.0,0.0,31.9,8.3,1.4000000000000001,26.0,267.8
JT - Jaçanã / Tremembé,0.9,0.0,11.5,53.6,18.2,4.9,1.2,0.8,0.8,6.800000000000001,3.3,0.5,22.6,4.8,22.7,10.1,2.2,1.4,4.3,10.2,0.2,0.0,6.199999999999999,24.8,0.0,0.0,0.0,31.0,7.800000000000001,1.2,30.6,282.59999999999997
MG - Vl. Maria / Guilherme,1.1,0.4,11.299999999999999,35.6,17.3,7.000000000000001,0.9,0.0,0.1,6.8,7.0,0.6,34.5,3.6,16.1,1.4,1.6,1.8,0.2,7.4,0.0,0.0,8.3,12.0,0.0,0.0,0.0,19.4,2.0,9.3,46.0,251.70000000000002
