PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
SIURB - Secretaria de Infra-Estrutura Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - ABRIL - 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,TOTAL
CV - Casa Verde,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.200000000000001,28.4,0.0,0.0,7.5,0.5,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1
FO - Freguesia do Ó,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,20.2,0.0,0.0,21.0,0.2,0.7,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,96.1
JT - Jaçanã / Tremembé,0.0,0.0,0.0,0.0,1.9,0.3,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.400000000000006,0.0,0.0,13.5,2.2,4.4,15.9,0.0,0.0,0.9,0.5,0.0,0.0,0.0,0.0,93.90000000000002
MG - Vl. Maria / Guilherme,0.0,0.0,0.0,0.0,0.0,1.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,10.4,0.0,0.0,9.0,0.0,3.0999999999999996,12.2,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,59.099999999999994
PJ - Pirituba / Jaraguá,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,16.5,0.0,0.0,5.1,1.2,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.80000000000001
PR - Perus,0.0,0.0,0.0,0.0,1.1,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,17.9,0.0,0.0,6.6,0.3,2.2,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.300000000000004
