PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SIURB - Secretaria Municipal de Infraestrutura Urbana e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - MARÇO - 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,0.0,0.0,3.8000000000000003,1.4,2.5,4.1,5.1,3.7,22.1,45.89999999999999,23.3,15.7,12.2,7.0,0.0,0.0,0.0,0.0,5.6,4.5,0.0,0.0,0.0,0.0,0.0,1.4,1.3,0.0,7.5,0.0,8.7,175.79999999999998
FO - Freguesia do Ó,0.0,0.0,4.1,1.4000000000000001,2.2,3.9000000000000004,3.6,4.0,19.0,32.7,24.0,14.399999999999999,11.7,13.4,0.0,0.0,0.0,0.0,3.6,8.3,0.0,0.0,0.0,0.0,0.0,1.9,1.2,0.0,2.2,0.0,8.1,159.7
JT - Jaçanã / Tremembé,0.0,0.0,1.4000000000000001,0.8999999999999999,7.3,9.8,0.8,6.6000000000000005,3.6999999999999997,36.1,17.1,9.500000000000002,11.0,3.8000000000000003,0.0,0.0,0.0,0.0,0.7,3.3,0.0,0.0,0.0,4.199999999999999,0.0,0.0,3.7,0.0,32.1,0.0,17.3,169.3
MG - Vl. Maria / Guilherme,0.7,0.0,3.7,0.1,9.299999999999999,5.3999999999999995,1.7,3.0999999999999996,21.700000000000003,46.49999999999999,13.3,26.400000000000002,43.6,4.1,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.9,2.2,0.0,18.1,0.0,8.5,209.89999999999995
