PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
SMSO - Secretaria Municipal de Serviços e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - JUNHO - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,TOTAL
CV - Casa Verde,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.4,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,21.0,37.7,0.0,0.0,8.5,10.8,120
FO - Freguesia do Ó,0.0,10.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,18.2,1.3,0.0,0.0,0.0,0.4,14.5,0.0,0.0,0.0,0.0,0.9,0.0,21.8,33.0,37.9,0.0,0.0,9.0,21.700000000000003,169.3
JT - Jaçanã / Tremembé,0.0,11.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,0.8,0.0,0.0,0.0,0.2,11.3,0.0,0.0,0.0,0.0,0.5,0.0,20.5,21.0,23.799999999999997,0.0,0.0,8.9,16.7,117.10000000000001
MG - Vl. Maria / Guilherme,0.0,8.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.5,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,23.3,20.3,16.2,0.0,0.0,9.5,20.3,117.4
PJ - Pirituba / Jaraguá,0.0,12.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,25.1,44.9,0.0,0.0,6.2,11.3,161.9
PR - Perus,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,16.3,0.0,0.0,0.0,0.0,0.4,0.0,11.8,32.0,43.1,0.0,0.0,3.0,14.2,131.2
ST - Santana,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,11.2,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.8,0.0,21.700000000000003,21.599999999999998,24.9,0.0,0.0,9.0,18.7,130.99999999999997
COMDEC - Carandirú,0.0,14.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,5.2,15.9,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,0.0,1.7,0.0,34.5,31.200000000000003,58.6,0.0,0.0,17.6,16.8,218.8
PRECIPITAÇÃO MÉDIA - ZN,0.0,9.9125,0.07500000000000001,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,7.425000000000001,4.3875,0.0,0.0,0.0,0.08750000000000001,15.037499999999998,0.0,0.0,0.125,0.0,0.6625,0.0,21.15,25.65,35.8875,0.0,0.0,8.9625,16.3125,145.8375
AF - Aricanduva / Vl. Formosa,0.0,7.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.2,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,21.700000000000003,20.5,29.6,0.0,0.0,5.1,12.3,113.09999999999998
EM - Ermelino Matarazo,0.0,24.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.9,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.1,0.0,19.2,21.8,19.0,0.0,0.0,9.0,25.4,134.79999999999998
GU - Guaianazes,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.7,0.0,21.8,18.8,23.5,0.0,0.0,4.5,18.1,114
IQ - Itaquera,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,16.700000000000003,22.700000000000003,19.6,0.0,0.0,5.7,6.699999999999999,103.5
IT - Itaim Paulista,0.0,13.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,0.0,0.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,1.1,18.7,20.900000000000002,20.0,0.6,0.0,6.1,16.6,131.2
MO - Móoca,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.2,0.0,0.0,0.0,0.0,13.299999999999999,0.0,0.0,0.0,0.0,1.4,0.0,26.599999999999998,12.2,43.1,0.0,0.0,4.6,13.0,127.1
MP - São Miguel Paulista,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,6.1,0.0,0.0,0.0,0.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.700000000000003,22.900000000000002,0.0,0.0,6.8,19.5,122.00000000000001
