PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SIURB - Secretaria Municipal de Infraestrutura Urbana e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - JANEIRO - 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,6.6,3.9000000000000004,11.799999999999999,8.4,5.800000000000001,6.6,1.8,3.0,10.600000000000001,0.1,11.6,11.399999999999999,0.3,0.3,0.1,17.0,0.7,42.5,27.2,16.8,0.0,0.0,0.0,0.0,0.4,4.7,0.7,42.6,31.5,36.0,11.899999999999999,314.29999999999995
FO - Freguesia do Ó,8.4,4.699999999999999,11.0,7.4,5.5,6.3,1.7000000000000002,3.5999999999999996,13.2,0.0,11.899999999999999,14.2,0.2,0.4,0.2,11.5,0.9,44.0,35.699999999999996,16.7,0.0,0.0,0.0,0.0,0.6,2.0,1.0,39.2,32.6,37.300000000000004,11.5,321.70000000000005
JT - Jaçanã / Tremembé,9.9,6.3999999999999995,20.1,10.6,9.1,5.0,1.1,3.6,10.4,0.0,9.9,2.5999999999999996,1.7,0.0,0.1,2.9,1.1,29.9,8.7,19.5,0.0,0.0,0.0,0.0,0.0,3.5,2.9,25.9,43.3,53.599999999999994,13.399999999999999,295.19999999999993
MG - Vl. Maria / Guilherme,3.1,0.8,16.0,12.2,4.2,5.799999999999999,1.4,2.3,10.3,0.1,6.0,8.1,4.8,0.0,0.0,16.099999999999998,0.0,16.4,24.3,24.2,0.0,0.0,0.0,0.0,1.3,20.6,1.1,39.1,27.0,38.6,8.9,292.7
