PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
SMSO - Secretaria Municipal de Serviços e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - NOVEMBRO - 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,TOTAL
CV - Casa Verde,0.0,0.0,0.0,0.0,29.4,0.5,0.0,5.2,0.0,0.0,0.0,0.0,7.5,21.7,2.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.1,1.1,0.0,0.0,11.2,8.200000000000001,0.0,0.0,89.49999999999999
FO - Freguesia do Ó,0.0,0.0,0.0,0.0,28.200000000000003,0.5,0.0,6.3,0.0,0.0,0.0,0.0,8.5,23.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.3,0.0,0.0,21.5,15.3,0.0,0.0,112.49999999999999
JT - Jaçanã / Tremembé,0.0,0.0,0.0,0.0,28.3,0.7999999999999999,0.2,9.7,0.4,0.0,0.0,0.0,5.1,27.7,8.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,6.7,1.3,0.0,0.0,18.6,10.9,0.2,0.2,119.10000000000002
MG - Vl. Maria / Guilherme,0.0,0.0,0.0,0.0,29.4,0.6,0.0,7.1,0.1,0.0,0.0,0.0,2.2,18.8,1.4,0.0,0.0,0.0,0.0,0.0,2.7,0.6,1.5,0.5,0.0,0.0,16.9,7.6,0.0,0.9,90.30000000000001
PJ - Pirituba / Jaraguá,0.0,0.0,0.0,0.2,21.1,1.7000000000000002,0.0,6.2,0.0,0.1,0.0,0.0,6.5,17.9,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1.2,0.0,0.0,21.099999999999998,5.2,0.1,0.0,91.09999999999998
PR - Perus,0.0,0.0,0.0,0.9,29.2,0.7999999999999999,0.0,8.1,0.0,0.4,0.0,0.0,14.5,26.9,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,1.6,0.0,0.0,28.6,3.6999999999999997,0.0,0.2,133.59999999999997
ST - Santana,0.0,0.0,0.0,0.0,27.799999999999997,0.6,0.0,6.6000000000000005,0.2,0.0,0.0,0.0,5.8,20.6,1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.9,1.0,0.0,0.0,18.4,8.900000000000002,0.1,0.0,95.19999999999999
PRECIPITAÇÃO MÉDIA - ZN,0.0,0.0,0.0,0.15714285714285717,27.628571428571426,0.7857142857142856,0.028571428571428574,7.028571428571429,0.09999999999999999,0.07142857142857142,0.0,0.0,7.157142857142857,22.4,3.971428571428571,0.0,0.0,0.0,0.0,0.0,0.5,0.08571428571428572,5.1571428571428575,1.1428571428571428,0.0,0.0,19.47142857142857,8.542857142857144,0.05714285714285715,0.18571428571428572,104.47142857142856
AF - Aricanduva / Vl. Formosa,0.0,0.0,0.0,0.2,29.799999999999997,0.7999999999999999,0.1,4.4,0.0,0.2,0.0,0.0,1.2,15.7,6.7,0.0,0.0,0.0,0.0,0.0,0.4,11.1,3.4,0.4,0.0,0.0,15.8,7.199999999999999,0.0,2.5,99.90000000000002
EM - Ermelino Matarazzo,0.0,0.0,0.0,0.2,31.0,0.9,0.0,17.3,3.6,0.6000000000000001,0.0,0.0,0.8,26.2,2.1,0.0,0.0,0.0,0.0,0.0,9.5,5.6,1.2,0.4,0.0,0.0,19.3,7.0,0.1,10.9,136.7
GU - Guaianazes,0.0,0.0,0.0,0.2,33.7,1.0,0.0,11.1,0.6,2.8,0.0,0.0,0.0,24.200000000000003,3.5,0.1,0.0,0.0,0.0,0.0,7.0,6.5,2.4,0.3,0.0,0.0,21.200000000000003,6.3999999999999995,0.1,20.0,141.10000000000002
IQ - Itaquera,0.0,0.0,0.0,0.4,39.1,1.0,0.1,7.1,0.4,1.3,0.0,0.0,0.1,21.6,5.1,0.1,0.0,0.0,0.0,0.0,5.3,5.5,1.7,0.3,0.0,0.0,19.299999999999997,7.400000000000001,0.1,18.5,134.39999999999998
IT - Itaim Paulista,0.0,0.0,0.0,0.1,27.0,0.9,0.0,19.3,1.1,3.5,0.0,0.0,0.0,24.7,0.9,0.1,0.0,0.0,0.0,0.0,10.9,9.3,2.7,0.5,0.0,0.0,19.9,4.5,0.0,18.8,144.20000000000002
MO - Móoca,0.0,0.0,0.0,0.0,29.8,0.7,0.0,4.1000000000000005,0.0,0.2,0.0,0.0,2.3,16.0,5.9,0.0,0.0,0.0,0.0,0.0,0.5,5.8,3.1,0.4,0.0,0.0,17.6,9.3,0.0,0.30000000000000004,96
MP - São Miguel Paulista,0.0,0.0,0.0,0.1,25.9,0.8,0.0,22.0,3.2,2.5,0.0,0.0,0.0,27.0,0.8999999999999999,0.1,0.0,0.0,0.0,0.0,6.2,9.0,1.3,0.5,0.0,0.0,19.9,3.9000000000000004,0.0,12.7,136
