PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
PJ - Pirituba / Jaraguá,44.7,22.8,15.3,3.9,5.1,1.9,4.1,0.0,0.0,35.8,0.1,0.0,6.2,24.9,1.9000000000000001,0.0,0.0,50.5,0.4,0.2,0.0,0.0,2.9,0.0,24.5,4.8,0.1,2.6,252.7
PR - Perus,71.3,21.5,21.199999999999996,6.9,4.6,0.0,7.5,0.0,0.0,19.4,0.0,0.0,8.7,9.4,1.0,0.0,0.0,38.3,0.4,0.2,0.0,0.0,4.8,0.0,14.7,0.7,0.0,1.6,232.2
ST - Santana,49.400000000000006,12.6,19.200000000000003,11.299999999999999,0.1,15.399999999999999,2.4,0.0,0.0,28.0,0.1,0.0,16.8,28.5,8.5,0.0,0.0,31.4,0.5,0.6,0.0,0.0,3.1,0.0,0.0,11.6,4.3,1.6,245.4
PRECIPITAÇÃO MÉDIA - ZN,54.38571428571429,15.857142857142858,19.057142857142853,8.885714285714284,2.014285714285714,8.0,4.228571428571429,0.0,0.0,28.45714285714286,0.042857142857142864,0.0,10.842857142857142,21.72857142857143,5.385714285714286,0.0,0.0,34.900000000000006,0.5142857142857142,0.5285714285714287,0.0,0.0,3.571428571428572,0.0,7.0,7.871428571428572,3.4285714285714293,1.8142857142857143,238.51428571428573
AF - Aricanduva / Vl. Formosa,45.4,11.899999999999999,22.5,6.1,0.1,14.5,0.0,0.0,0.0,15.8,0.0,0.0,1.7,27.7,1.9,0.0,0.0,36.5,0.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,192.09999999999997
EM - Ermelino Matarazzo,69.4,12.799999999999999,14.799999999999999,18.099999999999998,1.2,25.4,0.0,0.0,0.0,15.8,0.0,0.0,3.2,24.8,0.3,0.0,0.0,34.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,229
GU - Guaianazes,63.199999999999996,6.1,8.5,20.700000000000003,1.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1,5.2,0.5,0.0,0.0,13.399999999999999,2.9000000000000004,6.4,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,136.8
IQ - Itaquera,43.099999999999994,7.699999999999999,16.3,14.0,0.7,21.3,0.1,0.0,0.0,3.0,0.0,0.0,2.6,18.4,0.3,0.0,0.0,25.4,0.8999999999999999,4.6,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,159.39999999999998
IT - Itaim Paulista,74.5,10.8,12.799999999999999,19.5,0.8,0.2,0.1,0.0,0.0,0.3,0.0,0.0,5.9,5.2,4.0,0.0,0.0,18.9,1.5,1.9000000000000001,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,157.3
MO - Móoca,47.900000000000006,18.799999999999997,18.2,6.9,0.0,15.0,0.0,0.0,0.0,23.0,0.0,0.0,4.1,28.900000000000002,0.5,0.0,0.0,33.900000000000006,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.2,11.3,0.0,209.10000000000002
MP - São Miguel Paulista,67.6,7.9,12.5,17.900000000000002,0.9,6.0,0.1,0.0,0.0,5.4,0.0,0.0,3.1,9.500000000000002,0.8,0.0,0.0,27.2,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,162.60000000000002
PE - Penha,58.3,12.200000000000001,19.6,13.7,0.7,27.200000000000003,0.0,0.0,0.0,24.2,0.1,0.0,3.4,35.900000000000006,0.7,0.0,0.0,42.9,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,248.59999999999997
SM - São Mateus,59.1,11.100000000000001,37.300000000000004,10.299999999999999,0.4,8.100000000000001,0.0,0.0,0.0,2.6,0.0,0.0,7.1,26.5,0.0,0.0,0.0,20.900000000000002,3.4,20.4,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,208
CT - Cidade Tiradentes,80.5,12.3,15.400000000000002,16.7,0.4,3.9000000000000004,0.0,0.0,0.0,0.5,0.1,0.0,6.7,11.1,0.0,0.0,0.0,19.2,7.0,18.7,0.0,0.0,2.7,0.0,0.0,0.0,0.1,0.0,195.29999999999995
VP - Vila Prudente,59.2,18.4,15.499999999999998,5.3,0.0,7.1000000000000005,0.0,0.0,0.0,10.6,0.0,0.0,1.7000000000000002,21.499999999999996,0.2,0.0,0.0,25.4,0.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,173.29999999999998
SB - Sapopemba,54.099999999999994,16.6,37.5,7.1000000000000005,0.2,12.0,0.1,0.0,0.0,6.9,0.0,0.0,1.2,30.500000000000004,0.3,0.0,0.0,24.700000000000003,0.6,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,200.5
PRECIPITAÇÃO MÉDIA - ZL,60.19166666666667,12.216666666666667,19.241666666666667,13.025,0.5916666666666668,11.850000000000001,0.03333333333333333,0.0,0.0,9.008333333333333,0.016666666666666666,0.0,3.650000000000001,20.433333333333334,0.7916666666666666,0.0,0.0,26.891666666666666,1.4833333333333334,5.666666666666667,0.008333333333333333,0.0,0.7000000000000001,0.0,0.0,0.016666666666666666,3.516666666666666,0.0,189.3333333333333
SE - Sé,56.2,22.0,17.299999999999997,7.1,0.4,19.9,0.5,0.0,0.0,19.0,0.0,0.0,8.6,25.3,0.9,0.0,0.0,40.7,0.0,0.3,0.0,0.0,0.0,0.0,0.1,3.8,9.9,0.0,232.00000000000006
PRECIPITAÇÃO MÉDIA - ZC,56.2,22.0,17.299999999999997,7.1,0.4,19.9,0.5,0.0,0.0,19.0,0.0,0.0,8.6,25.3,0.9,0.0,0.0,40.7,0.0,0.3,0.0,0.0,0.0,0.0,0.1,3.8,9.9,0.0,232.00000000000006
BT - Butantã,29.7,81.5,10.6,4.199999999999999,0.8,16.5,0.1,0.0,0.0,29.2,0.6,0.0,25.5,13.799999999999999,0.1,0.0,0.0,14.6,0.1,1.7,0.2,0.0,0.0,0.0,1.0,0.7,13.4,0.1,244.39999999999995
LA - Lapa,30.099999999999994,47.3,13.799999999999999,3.0,2.7,18.1,0.5,0.0,0.0,25.8,0.4,0.0,18.8,19.1,0.5,0.0,0.0,35.3,0.0,0.0,0.0,0.0,0.0,0.0,9.7,6.8,2.5,0.3,234.70000000000005
PI - Pinheiros,36.5,44.5,13.5,3.5,1.7,12.9,0.4,0.0,0.0,13.7,0.0,0.2,14.4,14.9,0.0,0.0,0.0,23.5,0.1,3.1,0.0,0.0,0.0,0.0,0.5,1.7,4.4,0.0,189.5
PRECIPITAÇÃO MÉDIA - ZO,32.1,57.76666666666667,12.633333333333333,3.5666666666666664,1.7333333333333334,15.833333333333334,0.3333333333333333,0.0,0.0,22.900000000000002,0.3333333333333333,0.06666666666666667,19.566666666666666,15.933333333333332,0.19999999999999998,0.0,0.0,24.46666666666667,0.06666666666666667,1.5999999999999999,0.06666666666666667,0.0,0.0,0.0,3.733333333333333,3.0666666666666664,6.766666666666667,0.13333333333333333,222.86666666666667
MB - M Boi Mirim,21.9,60.400000000000006,9.6,3.1,0.1,31.0,0.1,0.0,0.0,5.7,0.0,0.5,10.799999999999999,7.699999999999999,0.0,0.0,0.0,2.6,0.4,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,154.09999999999997
CL - Campo Limpo,28.5,80.0,11.1,3.5,0.1,31.0,0.0,0.0,0.0,18.3,0.1,0.0,9.4,9.7,0.0,0.0,0.0,4.0,0.2,0.8,0.2,0.0,0.0,0.0,0.0,0.0,2.7,0.0,199.59999999999997
CS - Capela do Socorro,20.3,64.1,5.800000000000001,3.1,0.4,8.5,0.2,0.0,0.0,0.2,0.0,3.0,5.5,2.9000000000000004,0.0,0.0,0.0,3.2,0.4,2.1,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,120.1
IP - Ipiranga,57.099999999999994,27.0,13.399999999999999,9.999999999999998,2.0,18.6,0.0,0.0,0.0,11.7,0.0,0.8,3.1999999999999997,24.9,0.0,0.0,0.0,36.3,0.3,4.3,0.0,0.1,0.0,0.0,0.0,0.0,5.8,0.0,215.50000000000003
JA - Jabaquara,38.1,40.099999999999994,13.1,8.7,2.3,6.1,0.0,0.0,0.0,4.2,0.0,8.6,7.3,12.7,0.0,0.0,0.0,19.0,0.2,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.89999999999995
SA - Santo Amaro,27.800000000000004,64.7,9.1,3.6,0.6,4.5,0.1,0.0,0.0,3.3,0.0,3.6,7.1,8.1,0.0,0.0,0.0,8.7,0.2,3.3,0.1,0.0,0.0,0.0,0.0,0.1,0.4,0.0,145.29999999999995
VM - Vila Mariana,49.400000000000006,26.4,12.2,6.8,2.1,9.5,0.1,0.0,0.0,16.3,0.0,1.1,5.3999999999999995,22.4,0.0,0.0,0.0,31.6,0.1,5.1,0.0,0.0,0.0,0.0,0.0,0.8,9.4,0.0,198.7
PA - Parelheiros ,22.8,90.5,3.8,2.8000000000000003,1.0,10.299999999999999,0.2,0.0,0.0,0.4,0.0,0.5,6.1000000000000005,6.8999999999999995,0.0,0.0,0.0,8.3,0.8,17.3,0.9,1.4,1.5,0.0,0.2,0.0,0.1,0.0,175.8
AD - Cidade Ademar,24.7,56.6,7.4,5.999999999999999,2.0,3.4000000000000004,0.1,0.0,0.0,0.3,0.1,7.2,7.5,4.8,0.0,0.0,0.0,10.4,0.4,3.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.5
PRECIPITAÇÃO MÉDIA - ZS,32.28888888888889,56.644444444444446,9.5,5.288888888888888,1.1777777777777778,13.655555555555555,0.08888888888888888,0.0,0.0,6.711111111111111,0.022222222222222223,2.8111111111111113,6.922222222222222,11.12222222222222,0.0,0.0,0.0,13.78888888888889,0.3333333333333333,4.655555555555556,0.17777777777777778,0.17777777777777776,0.17777777777777778,0.0,0.022222222222222223,0.1,2.0555555555555554,0.0,167.7222222222222
PRECIPITAÇÃO MÉDIA TOTAL,48.3,30.1,15.8,8.9,1.2,12.1,1.0,0.0,0.0,14.2,0.1,0.8,7.8,17.8,1.5,0.0,0.0,25.2,0.8,3.7,0.1,0.1,1.1,0.0,1.9,2.2,3.6,0.4,198.7
