PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SMSO - Secretaria Municipal de Serviços e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - JANEIRO - 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,0.0,9.8,15.0,0.0,0.0,1.8,19.0,11.8,1.0,0.0,14.6,0.0,0.6000000000000001,5.6,0.0,0.0,0.0,0.0,0.0,0.0,4.8,12.0,7.2,0.6,0.0,0.0,0.4,0.6,32.0,17.0,0.2,153.99999999999997
FO - Freguesia do Ó,0.0,5.2,24.0,0.0,0.0,2.0,24.0,10.899999999999999,1.5,0.0,23.0,0.0,1.0,4.2,0.0,7.2,0.0,3.3,7.7,26.5,8.2,7.2,0.2,3.2,0.0,0.0,0.8,0.5,18.4,14.0,0.2,193.19999999999996
JT - Jaçanã / Tremembé,0.0,13.2,20.3,0.0,0.0,2.2,23.5,13.1,0.8,21.5,11.8,0.2,1.2,16.0,0.0,0.8,5.2,15.6,16.400000000000002,33.8,0.6,23.6,6.800000000000001,4.4,0.0,0.5,0.0,0.0,33.0,11.799999999999999,0.2,276.5
MG - Vl. Maria / Guilherme,0.0,0.2,8.6,0.0,0.0,2.4000000000000004,22.4,8.2,0.8,9.6,15.0,0.0,0.6,1.8,0.0,4.6,0.0,16.2,20.5,37.4,5.0,7.0,3.4000000000000004,0.2,0.0,0.0,0.2,0.2,28.2,13.200000000000001,0.0,205.69999999999993
PJ - Pirituba / Jaraguá,0.0,9.6,10.799999999999999,0.0,0.0,1.6,17.4,7.8,1.2,0.0,0.0,0.0,1.0,4.4,0.0,3.0,0.0,0.4,2.2,15.4,7.2,4.8,0.2,5.4,0.0,0.0,0.0,1.0,15.4,10.8,0.0,119.60000000000001
PR - Perus,0.0,1.2,4.6,0.0,0.0,1.6,21.0,6.6,0.8,0.0,0.2,0.0,1.4,6.8,0.0,1.6,0.0,6.2,2.4,2.8,5.4,25.6,0.0,3.8,0.0,0.0,0.2,2.2,31.2,23.6,0.2,149.39999999999998
ST - Santana,0.0,6.2,17.529999999999998,0.0,0.0,1.9,23.259999999999998,10.690000000000001,0.8,10.36,16.6,0.0,0.8,7.4,0.0,4.1,1.7,4.1,7.199999999999999,26.46,4.53,12.6,3.5999999999999996,1.06,0.0,0.0,0.33,0.30000000000000004,24.9,12.7,0.1,199.22
COMDEC - Carandirú,0.0,2.8,16.5,0.0,0.0,2.0,28.4,12.600000000000001,0.8999999999999999,13.8,20.0,0.0,0.5,4.8,0.0,8.8,0.0,5.3,4.0,23.5,9.8,6.2,12.7,0.0,0.0,0.0,0.5,0.0,43.8,17.5,0.5,234.89999999999998
PRECIPITAÇÃO MÉDIA - ZN,0.0,6.025,14.666249999999998,0.0,0.0,1.9375,22.37,10.21125,0.9749999999999999,6.907500000000001,12.650000000000002,0.025,0.8875000000000001,6.374999999999999,0.0,3.7624999999999997,0.8625,6.387499999999999,7.550000000000001,20.732499999999998,5.69125,12.374999999999998,4.262499999999999,2.3325,0.0,0.0625,0.30375,0.6,28.362500000000004,15.075000000000001,0.175,191.565
AF - Aricanduva / Vl. Formosa,0.0,0.6,19.2,0.0,0.0,1.8,27.0,12.399999999999999,0.6,0.0,28.4,0.0,0.4,2.4,0.0,0.8,4.2,5.800000000000001,12.2,6.8,15.0,7.8,14.0,0.0,0.0,0.0,0.8,2.8,13.200000000000001,16.2,0.0,192.40000000000003
EM - Ermelino Matarazzo,0.0,4.2,13.500000000000002,0.0,0.0,0.8,21.95,12.95,0.6,0.0,13.9,0.0,0.5,9.4,0.0,0.1,0.0,0.0,15.2,25.2,5.1,7.5,11.9,0.3,0.0,1.0,0.0,6.85,13.9,17.8,0.1,182.75000000000003
GU - Guaianazes,0.0,3.0,9.8,0.0,0.0,1.0,23.0,10.6,0.8,0.0,4.8,0.2,0.4,16.4,0.0,1.8,0.0,0.0,12.2,18.0,34.2,22.4,23.0,0.0,0.0,0.8,0.4,1.4,33.0,15.8,0.0,233.00000000000003
IQ - Itaquera,0.0,4.2,12.1,0.0,0.0,1.0,18.4,8.9,0.7,0.0,3.8,0.0,1.0,15.2,0.0,0.0,0.2,0.4,12.2,32.0,35.8,14.0,15.0,0.0,0.0,0.8,0.2,3.8,25.2,14.0,0.0,218.9
IT - Itaim Paulista,0.0,0.2,9.2,0.0,0.0,3.2,17.6,13.5,0.4,2.4,8.2,0.0,1.0,2.0,0.0,0.0,0.2,1.2,10.5,35.5,26.0,7.2,7.0,2.3,0.0,0.8,0.0,1.2,13.2,12.200000000000001,0.0,175
MO - Móoca,0.0,4.4,19.2,0.0,0.0,1.6,26.4,8.8,0.8,4.0,32.2,0.0,0.4,6.0,0.0,5.0,0.0,7.2,7.6000000000000005,4.2,14.6,5.6,18.4,0.0,0.0,0.0,0.8,0.2,18.8,19.8,0.2,206.20000000000002
