PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
ST - Santana,8.7,1.3,0.5,43.0,1.4,0.6,13.2,15.900000000000002,4.0,61.9,0.5,0.0,0.0,7.6,38.9,27.1,0.0,18.8,1.5,0.0,0.0,31.0,0.0,9.0,0.0,24.2,0.0,0.0,309.09999999999997
COMDEC - Carandirú,9.7,29.5,5.5,33.5,0.0,0.8,20.7,37.4,5.199999999999999,63.7,0.4,0.0,2.3,40.5,37.2,30.4,0.0,27.0,8.2,0.0,0.0,13.0,0.9,35.0,0.0,45.5,0.0,0.0,446.4
PRECIPITAÇÃO MÉDIA - ZN,11.307500000000001,8.212499999999999,3.06625,33.025000000000006,0.375,1.45375,11.425,23.61625,5.1,32.6375,0.25,0.0125,1.525,24.20625,28.825000000000003,28.15,0.0,17.375,5.7125,0.35,0.0,22.474999999999998,1.375,12.3,0.0,30.741249999999997,0.075,0.0,303.59125
AF - Aricanduva / Vl. Formosa,11.2,2.3,16.0,24.5,0.0,0.2,4.9,37.5,4.0,49.199999999999996,0.0,1.8,4.5,25.6,5.800000000000001,4.3,1.8,23.2,6.5,0.0,0.0,9.8,0.6,0.8,0.0,31.3,0.3,0.0,266.1
EM - Ermelino Matarazo,1.1,2.4,5.5,41.400000000000006,0.0,0.5,22.5,24.1,1.6,18.6,1.1,16.0,12.8,12.7,5.4,27.7,0.0,5.9,1.1,0.0,0.0,30.2,0.0,0.6,0.0,28.400000000000002,0.0,0.0,259.59999999999997
GU - Guaianazes,1.2,7.9,4.0,32.2,0.0,3.4,13.1,21.400000000000002,1.7,10.1,0.3,7.8,6.8,40.0,6.5,11.1,0.1,11.0,31.9,0.0,0.0,0.2,0.3,9.6,0.6,30.3,0.0,0.0,251.49999999999997
IQ - Itaquera,2.0,2.0,1.5,46.0,0.0,2.8,14.5,18.4,1.7,15.0,0.5,2.4,15.0,28.599999999999998,4.2,25.2,0.0,2.6,16.2,0.0,0.0,2.0,1.0,0.0,0.0,22.3,0.2,0.0,224.09999999999997
IT - Itaim Paulista,4.6,2.8,15.0,32.2,2.0,2.2,23.2,16.6,2.0,18.599999999999998,1.0,1.0,4.3999999999999995,4.4,5.6,24.0,0.0,5.2,5.800000000000001,0.0,0.0,9.2,0.0,0.4,1.3,23.8,0.0,0.0,205.3
MO - Móoca,34.0,13.7,2.5,17.3,0.0,0.2,13.7,21.200000000000003,3.3,41.0,0.0,0.0,0.0,34.9,12.0,10.0,0.0,53.4,4.8,0.0,0.0,1.5,0.0,3.0,0.0,37.3,0.0,0.0,303.8
MP - São Miguel Paulista,5.199999999999999,0.4,11.7,37.3,1.5,1.7,15.3,16.0,0.7,17.5,1.3,3.5,1.9,7.2,6.3,25.0,0.0,1.8,2.4,0.0,0.0,22.2,0.0,0.0,2.3,24.0,0.0,0.0,205.20000000000002
PE - Penha,8.1,2.7,3.8,42.300000000000004,0.0,0.2,22.1,23.2,0.0,47.8,0.0,5.3,27.0,10.8,7.5,6.5,0.0,4.2,26.0,0.0,0.0,9.6,0.0,0.0,0.0,33.3,1.5,0.0,281.90000000000003
SM - São Mateus,6.8,12.0,1.6,37.0,0.0,4.9,11.7,43.6,1.0,54.0,0.6,1.3,25.6,25.3,10.5,7.3,0.0,14.3,8.0,0.0,0.0,19.1,1.0,0.2,0.0,51.4,0.0,0.0,337.2
CT - Cidade Tiradentes,1.5,14.4,4.1,31.099999999999998,0.0,1.5,15.6,19.0,1.6,7.1,1.6,6.3,18.5,28.299999999999997,6.9,7.4,1.4,12.6,25.5,0.0,0.0,0.7,0.0,22.9,0.0,19.9,0.0,0.0,247.89999999999998
VP - Vila Prudente,2.4,19.0,3.2,20.3,0.0,0.6,14.5,30.8,3.9,37.2,0.0,3.2,16.8,23.0,13.2,3.0,0.0,54.8,8.0,0.0,0.0,5.2,0.0,7.0,0.0,19.0,3.0,0.0,288.09999999999997
PRECIPITAÇÃO MÉDIA - ZL,7.1,7.236363636363635,6.263636363636365,32.87272727272728,0.3181818181818182,1.6545454545454545,15.554545454545455,24.709090909090904,1.9545454545454546,28.736363636363638,0.5818181818181819,4.418181818181818,12.118181818181819,21.89090909090909,7.627272727272728,13.772727272727275,0.3,17.181818181818183,12.381818181818181,0.0,0.0,9.972727272727274,0.2636363636363636,4.045454545454546,0.3818181818181818,29.181818181818176,0.45454545454545453,0.0,260.97272727272724
Consolação (CGE),11.0,2.5,3.5,12.5,0.0,1.0,14.5,24.0,5.0,28.5,0.0,1.2,11.0,46.0,20.2,7.8,0.0,45.8,38.2,0.0,0.0,10.2,0.0,9.799999999999999,0.0,16.3,0.0,0.0,309
SE - Sé,1.9,2.3,4.0,14.899999999999999,0.2,0.2,13.0,23.9,5.9,29.5,0.0,0.6,6.0,28.1,21.099999999999998,8.7,0.0,30.0,25.0,0.0,0.0,12.0,0.0,20.0,0.0,21.7,0.0,0.0,269
PRECIPITAÇÃO MÉDIA - ZC,6.45,2.4,3.75,13.7,0.3652892561983471,0.6,13.75,23.95,5.45,29.0,0.0,0.8999999999999999,8.5,37.05,20.65,8.25,0.0,37.9,31.6,0.0,0.0,11.1,0.0,14.899999999999999,0.0,19.0,0.0,0.0,289
BT - Butantã,14.0,0.3,1.3,25.0,0.0,4.0,12.0,14.200000000000001,0.0,5.7,0.0,0.3,17.5,56.199999999999996,20.5,1.6,0.0,25.0,15.0,0.0,0.0,7.2,0.7,0.0,0.0,23.0,0.0,0.0,243.49999999999997
LA - Lapa,2.8,3.7,2.0,17.1,0.0,4.0,5.0,27.6,11.8,21.0,0.0,0.2,1.0,65.7,35.3,19.8,0.0,7.2,39.0,1.6,0.0,12.0,0.0,3.2,0.0,14.700000000000001,0.0,0.0,294.7
PI - Pinheiros,18.9,5.7,2.0,7.9,0.0,2.1,7.9,22.0,3.3,5.1,0.0,0.2,0.0,100.0,19.3,10.0,0.0,16.7,25.0,0.0,0.0,9.0,0.0,0.0,0.0,12.5,2.0,0.0,269.6
PRECIPITAÇÃO MÉDIA - ZO,11.9,3.233333333333333,1.7666666666666666,16.666666666666668,0.08031555221637866,3.3666666666666667,8.299999999999999,21.26666666666667,5.033333333333334,10.6,0.0,0.2333333333333333,6.166666666666667,73.96666666666667,25.03333333333333,10.466666666666667,0.0,16.3,26.333333333333332,0.5333333333333333,0.0,9.4,0.2333333333333333,1.0666666666666667,0.0,16.733333333333334,0.6666666666666666,0.0,269.26666666666665
MB - M Boi Mirim,5.8,0.2,1.2,5.0,0.0,1.1,1.1,16.6,0.0,2.4,0.0,2.2,7.6,33.4,13.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.5,0.0,0.0,23.400000000000002,0.0,0.0,121.4
CL - Campo Limpo,59.2,3.2,0.6,9.8,0.0,3.2,8.4,15.0,0.0,4.8,0.0,1.0,0.0,7.8,14.2,0.0,0.0,0.2,7.8,0.0,0.0,23.6,2.0,0.0,0.0,27.2,5.0,0.0,193
CS - Capela do Socorro,32.5,0.5,0.8,6.8,0.0,1.7,8.0,13.5,0.0,10.4,0.6,2.8,1.7,16.0,17.0,25.0,0.0,0.9,3.8,0.0,0.0,1.8,12.3,0.0,0.0,37.6,0.0,0.0,193.70000000000005
IP - Ipiranga,6.4,24.2,6.0,10.4,0.0,0.6000000000000001,18.2,16.8,2.6,31.799999999999997,0.8,0.0,16.5,26.0,21.7,2.6,0.0,8.0,5.3,0.0,0.0,1.3,2.0,16.4,0.0,31.2,0.0,0.0,248.79999999999998
JA - Jabaquara,14.0,5.1,1.7,17.0,0.0,2.2,7.0,22.800000000000004,17.6,4.9,6.3,0.06,42.3,10.2,32.5,0.0,0.0,19.2,0.0,0.0,0.0,4.1,4.1,7.0,0.0,34.7,0.0,0.0,252.76
SA - Santo Amaro,38.0,14.0,1.8,23.7,0.0,5.2,12.399999999999999,15.6,0.2,7.5,0.0,0.2,30.599999999999998,40.0,81.0,1.0,0.0,31.2,13.0,0.0,0.0,5.8,3.1999999999999997,2.0,0.0,20.6,0.0,0.0,347
VM - Vila Mariana,8.2,8.6,3.4,18.400000000000002,0.0,0.4,11.6,18.0,23.4,14.2,0.0,0.2,27.599999999999998,25.4,33.5,0.0,0.0,26.0,0.9,0.0,0.0,3.4000000000000004,0.2,23.0,7.0,26.4,2.0,0.0,281.8
PA - Parelheiros ,8.0,14.2,0.8,4.0,0.0,1.5,5.2,14.6,0.0,15.5,0.4,0.4,0.0,14.6,12.0,37.8,0.0,30.4,12.0,0.0,0.0,29.9,31.1,0.0,0.0,45.5,0.0,0.0,277.9
AD - Cidade Ademar,37.0,6.5,1.0,7.0,0.2,1.2,3.2,31.900000000000002,2.3,6.2,0.2,0.0,20.0,5.8,23.0,0.8,0.0,6.0,0.5,0.0,0.0,1.5,7.1,2.0,2.0,20.5,0.0,0.0,185.9
PRECIPITAÇÃO MÉDIA - ZS,23.233333333333334,8.5,1.9222222222222223,11.344444444444445,0.022222222222222223,1.9000000000000001,8.344444444444445,18.311111111111114,5.122222222222222,10.855555555555556,0.922222222222222,0.7622222222222222,16.255555555555553,19.91111111111111,27.644444444444446,7.466666666666667,0.0,13.544444444444444,4.811111111111111,0.0,0.0,8.155555555555557,7.5,5.6,1.0,29.67777777777778,0.7777777777777778,0.0,233.58444444444442
PRECIPITAÇÃO MÉDIA TOTAL,12.916969696969694,7.160606060606062,3.7433333333333323,24.403030303030306,0.2090909090909091,1.764545454545455,11.818181818181818,22.340303030303026,4.072727272727272,23.172727272727276,0.506060606060606,1.7593939393939393,9.918181818181818,27.565151515151513,20.596969696969698,14.903030303030302,0.09999999999999999,17.41212121212121,11.133333333333335,0.13333333333333333,0.0,12.524242424242424,2.487878787878788,6.857575757575758,0.39999999999999997,27.946363636363635,0.4424242424242424,0.0,266.2875757575758
