PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SIURB - Secretaria de Infra-Estrutura Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - JANEIRO - 2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,0.0,50.9,16.1,5.5,40.0,50.6,6.0,3.0,0.0,70.0,32.5,15.0,0.3,13.0,0.0,0.0,0.0,18.5,5.2,0.0,10.3,15.5,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.40000000000003
FO - Freguesia do Ó,0.0,38.5,22.6,5.0,9.0,9.9,2.3,4.9,0.0,63.0,7.5,30.1,2.5,27.9,0.0,0.0,0.0,14.5,40.0,0.0,16.0,33.3,23.0,0.0,4.6,3.2,0.0,0.0,0.0,0.0,0.0,357.8
JT - Jaçanã / Tremembé,6.9,51.1,20.200000000000003,13.3,2.6,4.8,3.1,34.8,0.0,65.2,55.3,32.5,6.0,13.3,0.0,0.0,0.0,22.0,4.4,4.9,0.0,0.0,33.6,0.0,30.8,1.0,0.0,0.0,0.0,0.0,0.0,405.8
MG - Vl. Maria / Guilherme,0.0,74.89999999999999,17.3,9.3,1.5,5.1,44.8,50.0,0.0,46.5,14.5,29.7,2.4,15.7,0.0,0.0,0.0,25.8,0.0,0.0,0.0,1.9,187.5,0.0,27.1,0.0,0.0,0.0,0.0,0.0,3.7,553.9999999999999
PJ - Pirituba / Jaraguá,3.8,35.099999999999994,12.9,6.4,78.5,1.0,0.0,14.8,0.0,67.1,8.9,4.2,2.2,17.0,0.0,0.0,0.0,25.3,4.8,0.0,1.5,0.0,25.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,309.5
PR - Perus,3.3,43.7,34.3,20.9,18.2,24.0,0.0,39.2,0.0,55.0,24.1,17.6,9.7,16.1,0.0,7.9,0.7,26.3,9.1,9.9,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,1.7,0.0,2.0,371.8
