PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
SIURB - Secretaria de Infra-Estrutura Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - JANEIRO - 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,TOTAL
CV - Casa Verde,2.5,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.8,0.0,5.0,5.0,3.5,5.0,40.0,22.0,7.7,0.0,0.0,0.0,11.5,13.2,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.8
FO - Freguesia do Ó,3.1,0.0,0.0,6.3,8.3,0.0,0.0,0.0,0.7,0.0,0.5,2.8,15.8,5.6,37.599999999999994,68.5,8.8,0.0,0.0,0.0,2.2,3.8,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.5
JT - Jaçanã / Tremembé,1.6,0.0,0.0,18.5,4.8,0.0,0.0,0.0,43.2,1.8,0.0,1.1,24.6,3.0,10.700000000000001,5.3,29.1,0.0,0.0,2.0,0.0,30.8,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.5
MG - Vl. Maria / Guilherme,2.0,0.0,0.0,4.4,4.9,0.0,0.0,0.0,16.4,7.0,0.6,4.4,15.4,4.6,16.2,7.6,28.0,0.0,0.0,7.4,1.6,7.0,1.3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.8
PJ - Pirituba / Jaraguá,3.0,0.0,0.0,6.1,16.2,0.0,0.0,0.0,0.0,0.0,4.0,4.2,0.5,11.3,27.5,15.0,4.3,0.0,0.0,6.0,15.2,24.2,0.3,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.8
PR - Perus,2.3,0.2,0.0,4.2,7.4,0.0,0.0,0.0,6.3,0.0,0.4,15.0,4.1,8.5,46.2,9.2,2.8,0.0,0.0,0.0,0.0,9.4,1.7,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.9
