PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
SMSO - Secretaria Municipal de Serviços e Obras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLETIM PLUVIOMÉTRICO MENSAL - JUNHO - 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,TOTAL
CV - Casa Verde,0.0,1.2,0.0,0.0,1.6,12.299999999999999,9.5,0.0,1.2,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,61.699999999999996,0.7,0.2,0.0,128.39999999999998
FO - Freguesia do Ó,0.0,1.2,0.2,0.1,1.6,11.299999999999999,10.6,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9,59.7,0.9,0.2,0.0,125.00000000000001
JT - Jaçanã / Tremembé,0.0,1.6,0.0,0.0,2.8000000000000003,17.0,14.4,0.0,1.4000000000000001,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,51.199999999999996,1.5,0.1,0.0,118.1
MG - Vl. Maria / Guilherme,0.0,1.1,0.1,0.1,1.4,18.8,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,38.7,0.0,0.0,0.0,88.80000000000001
PJ - Pirituba / Jaraguá,0.0,1.4000000000000001,0.3,0.2,1.2,8.7,10.3,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,53.10000000000001,0.6000000000000001,0.1,0.0,107.8
PR - Perus,0.0,1.6,0.30000000000000004,0.1,1.9,10.4,8.8,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,52.5,0.5,0.0,0.0,112.1
ST - Santana,0.0,1.3,0.2,0.0,1.6,16.0,10.3,0.0,0.7,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,57.099999999999994,0.5,0.1,0.0,120.69999999999999
PRECIPITAÇÃO MÉDIA - ZN,0.0,1.342857142857143,0.15714285714285717,0.07142857142857142,1.7285714285714284,13.5,10.785714285714286,0.0,1.4714285714285713,0.0,0.0,0.0,0.0,0.38571428571428573,0.042857142857142864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.72857142857143,53.42857142857143,0.6714285714285715,0.09999999999999999,0.0,114.41428571428573
AF - Aricanduva / Vl. Formosa,0.0,0.6000000000000001,0.4,0.1,1.0,9.4,4.3,0.3,0.6,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,60.199999999999996,0.1,0.0,0.0,96.19999999999999
EM - Ermelino Matarazzo,0.0,0.8,0.1,0.0,2.0,26.3,15.4,0.0,0.1,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,55.900000000000006,0.2,0.0,0.0,127.30000000000001
GU - Guaianazes,0.0,0.9,0.5,0.1,2.1,27.5,13.4,0.30000000000000004,0.1,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,57.699999999999996,0.2,0.0,0.0,121.2
IQ - Itaquera,0.0,0.8,0.5,0.1,1.5000000000000002,18.8,7.5,0.2,0.6,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,55.4,0.1,0.0,0.0,104.6
IT - Itaim Paulista,0.0,0.8999999999999999,0.2,0.0,2.8,31.6,20.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,60.199999999999996,0.5,0.3,0.0,138.5
MO - Móoca,0.0,0.7,0.4,0.0,1.0,7.0,5.7,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,49.5,0.0,0.0,0.0,88.7
MP - São Miguel Paulista,0.0,0.8,0.1,0.0,2.5000000000000004,27.5,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,52.699999999999996,0.3,0.0,0.0,126.89999999999999
PE - Penha,0.0,0.8,0.2,0.4,1.6,23.6,11.4,0.0,0.2,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,60.50000000000001,0.1,0.0,0.0,124
