PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
PE - Penha,0.4,0.0,0.0,19.6,0.6,0.0,0.0,0.0,6.7,15.200000000000001,4.6,0.0,0.0,0.0,0.0,18.5,25.6,33.0,3.0,3.2,4.8,18.0,0.0,0.0,0.0,6.8,22.2,0.0,0.0,0.0,182.2
SM - São Mateus,1.0,0.0,0.0,27.2,0.6,0.0,0.0,0.0,10.2,8.399999999999999,5.8,0.0,0.0,0.0,0.0,20.6,15.3,31.2,0.2,1.6,46.599999999999994,8.4,0.0,0.0,0.0,3.5999999999999996,33.599999999999994,0.0,0.0,0.0,214.29999999999998
CT - Cidade Tiradentes,0.8,0.0,0.0,26.2,0.8,0.0,0.0,0.0,3.9,10.1,5.15,0.0,0.0,0.0,0.0,1.3,5.85,27.8,1.4000000000000001,2.0,24.9,9.7,0.0,0.0,0.0,0.3,26.0,0.0,0.0,0.0,146.2
VP - Vila Prudente,0.8,0.0,0.0,42.0,0.2,0.0,0.0,0.0,0.0,5.8,4.3,0.0,0.0,0.0,0.0,25.1,20.8,53.2,0.2,2.5,37.5,5.5,0.0,0.0,0.0,4.2,39.2,0.0,0.0,0.0,241.29999999999995
PRECIPITAÇÃO MÉDIA - ZL,0.790909090909091,0.0,0.0,24.545454545454547,0.6181818181818182,0.0,0.0,0.0,5.0636363636363635,10.054545454545453,5.227272727272727,0.0,0.0,0.0,0.0,14.0,19.486363636363635,29.781818181818178,3.127272727272728,2.8000000000000003,15.0,13.45,0.0,0.0,0.0,3.1545454545454548,24.8,0.09090909090909091,0.0,0.0,171.9909090909091
Consolação (CGE),0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,8.0,3.3,0.0,0.0,0.0,0.0,0.0,37.400000000000006,46.0,3.5,1.2,22.0,5.5,0.0,0.0,0.0,7.2,35.7,0.0,0.0,0.0,205.79999999999995
SE - Sé,0.2,0.0,0.0,31.2,0.2,0.2,0.0,0.0,9.6,7.8,3.2,0.0,0.0,0.0,0.0,0.0,33.2,36.599999999999994,0.0,3.2,28.6,4.6,0.0,0.0,0.0,1.2,26.4,0.0,0.0,0.0,186.2
PRECIPITAÇÃO MÉDIA - ZC,0.1,0.0,0.0,33.1,0.6,0.1,0.0,0.0,4.8,7.9,3.25,0.0,0.0,0.0,0.0,0.0,35.300000000000004,41.3,1.75,2.2,25.3,5.05,0.0,0.0,0.0,4.2,31.05,0.0,0.0,0.0,195.99999999999997
BT - Butantã,1.2,0.0,0.0,18.2,0.3,0.0,0.0,0.0,8.0,15.6,2.2,0.0,0.0,0.0,0.0,0.0,8.4,29.0,1.2000000000000002,0.4,5.0,4.0,0.0,0.0,0.0,4.4,33.300000000000004,0.0,0.0,0.0,131.20000000000002
LA - Lapa,0.0,0.0,0.0,33.4,0.2,0.0,0.0,0.0,2.0,9.0,3.2,0.0,0.0,0.0,0.0,0.0,45.2,49.6,0.2,0.8,28.6,9.0,0.0,0.0,0.0,4.6,21.2,0.0,0.0,0.0,206.99999999999997
PI - Pinheiros,0.2,0.0,0.0,34.2,0.0,0.0,0.0,0.0,1.5999999999999999,18.0,3.7,0.0,0.0,0.0,0.0,0.8,12.0,77.5,0.0,0.2,10.5,6.7,0.0,0.0,0.0,6.4,42.0,0.0,0.0,0.0,213.79999999999998
PRECIPITAÇÃO MÉDIA - ZO,0.4666666666666666,0.0,0.0,28.599999999999998,0.16666666666666666,0.0,0.0,0.0,3.8666666666666667,14.200000000000001,3.0333333333333337,0.0,0.0,0.0,0.0,0.26666666666666666,21.866666666666664,52.03333333333333,0.46666666666666673,0.46666666666666673,14.700000000000001,6.566666666666666,0.0,0.0,0.0,5.133333333333334,32.166666666666664,0.0,0.0,0.0,184
MB - M Boi Mirim,1.0,0.0,0.0,29.4,0.4,0.2,0.0,0.0,5.0,7.6,2.4,0.0,0.0,0.0,0.0,0.0,7.4,35.2,0.4,1.0,5.2,22.0,0.0,0.0,0.0,6.000000000000001,47.8,0.2,0.0,0.0,171.2
CL - Campo Limpo,1.2,0.0,0.0,31.4,0.2,0.0,0.0,0.0,3.4,9.2,2.0,0.0,0.0,0.0,0.0,0.0,6.800000000000001,35.2,0.2,0.2,4.2,20.2,0.0,0.0,0.0,6.4,39.4,0.0,0.0,0.0,160.00000000000003
CS - Capela do Socorro,1.0,0.0,0.0,29.9,0.0,0.0,0.0,0.0,9.8,6.5,2.13,0.0,0.0,0.0,0.0,3.2,4.23,27.799999999999997,2.1,0.9,4.0,13.16,0.0,0.0,0.0,4.1,34.03,0.0,0.0,0.0,142.85
IP - Ipiranga,0.4,0.0,0.0,39.4,0.0,0.0,0.0,0.0,0.2,8.8,3.6,0.0,0.0,0.0,0.0,19.8,20.8,54.0,1.0,2.0,24.2,5.2,0.0,0.0,0.0,3.4000000000000004,35.2,0.0,0.0,0.0,218
JA - Jabaquara,1.8,0.0,0.0,34.0,0.0,0.2,0.0,0.0,5.8,13.5,4.3,0.0,0.0,0.0,0.0,3.0,10.2,49.0,1.2,1.0,1.8,8.5,0.0,0.0,0.0,4.6000000000000005,52.800000000000004,0.0,0.0,0.0,191.70000000000002
SA - Santo Amaro,2.2,0.0,0.0,24.0,0.2,0.0,0.0,0.0,4.8,10.200000000000001,2.8,0.0,0.0,0.0,0.0,1.0,11.4,42.0,0.6,0.8,4.2,5.6000000000000005,0.0,0.0,0.0,5.4,44.199999999999996,0.0,0.0,0.0,159.39999999999998
VM - Vila Mariana,0.0,0.0,0.0,41.8,0.2,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,4.8,21.5,48.599999999999994,0.2,1.2,14.8,5.0,0.0,0.0,0.0,5.0,39.6,0.0,0.0,0.0,197.69999999999996
PA - Parelheiros ,1.0,0.0,0.0,31.4,0.2,0.9,0.0,0.0,6.2,9.8,1.6,0.0,0.0,0.0,0.0,19.8,6.8,12.200000000000001,6.0,1.0,4.6,13.799999999999999,0.0,0.0,0.0,4.8,16.9,0.2,0.0,0.0,137.2
AD - Cidade Ademar,1.2,0.0,0.0,28.8,1.8,0.4,0.0,0.0,12.7,10.2,2.4,0.0,0.0,0.0,0.0,0.0,12.5,36.0,0.2,1.2,2.5,4.5,0.0,0.0,0.0,4.9,37.7,0.6,0.0,0.0,157.6
PRECIPITAÇÃO MÉDIA - ZS,1.088888888888889,0.0,0.0,32.23333333333333,0.3333333333333333,0.1888888888888889,0.0,0.0,5.322222222222223,9.644444444444444,2.8033333333333332,0.0,0.0,0.0,0.0,5.733333333333333,11.292222222222223,37.77777777777777,1.322222222222222,1.0333333333333332,7.277777777777778,10.884444444444444,0.0,0.0,0.0,4.955555555555555,38.62555555555556,0.1111111111111111,0.0,0.0,170.6277777777778
PRECIPITAÇÃO MÉDIA TOTAL,0.8212121212121211,0.0,0.0,26.936363636363634,0.43939393939393934,0.09090909090909094,0.0,0.0,5.618181818181819,11.057575757575759,3.875454545454546,0.0,0.0,0.0,0.22424242424242422,6.284848484848484,18.770000000000003,33.6,1.718181818181818,2.3878787878787877,11.418181818181814,12.554848484848483,0.0,0.0,0.0,5.146666666666665,29.369393939393944,0.06060606060606061,0.0,0.0,170.37393939393942
